Time [s],MOSI,MISO,SPI_CLK,SPI_SS,PKT_flag,RESET_n
4.348830042,1,1,1,0,0,1
4.348831000,1,1,0,0,0,1
4.348831958,1,0,1,0,0,1
4.348832875,1,0,0,0,0,1
4.348836875,1,0,1,0,0,1
4.348837833,1,0,0,0,0,1
4.348838750,1,0,1,0,0,1
4.348839708,1,0,0,0,0,1
4.348840667,1,0,1,0,0,1
4.348841625,1,0,0,0,0,1
4.348842542,1,0,1,0,0,1
4.348843500,1,0,0,0,0,1
4.348844458,1,0,1,0,0,1
4.348845417,1,0,0,0,0,1
4.348846333,1,1,1,0,0,1
4.348847292,1,1,0,0,0,1
4.348848250,1,0,1,0,0,1
4.348849208,1,0,0,0,0,1
4.348850125,1,0,1,0,0,1
4.348851083,1,0,0,0,0,1
4.348853083,1,0,0,1,0,1
4.348854375,1,1,0,1,0,1
4.350791375,1,0,0,0,0,1
4.350793542,1,0,1,0,0,1
4.350794500,1,0,0,0,0,1
4.350795458,0,0,1,0,0,1
4.350796375,0,0,0,0,0,1
4.350797333,1,0,1,0,0,1
4.350798292,1,0,0,0,0,1
4.350799250,1,1,1,0,0,1
4.350800167,1,1,0,0,0,1
4.350801125,0,0,1,0,0,1
4.350802083,0,0,0,0,0,1
4.350803042,0,0,1,0,0,1
4.350803958,0,0,0,0,0,1
4.350804917,0,1,1,0,0,1
4.350805875,0,1,0,0,0,1
4.350806833,0,0,1,0,0,1
4.350807792,0,0,0,0,0,1
4.350811583,1,0,1,0,0,1
4.350812500,1,0,0,0,0,1
4.350813458,1,0,1,0,0,1
4.350814417,1,0,0,0,0,1
4.350815375,1,0,1,0,0,1
4.350816292,1,0,0,0,0,1
4.350817250,1,1,1,0,0,1
4.350818208,1,1,0,0,0,1
4.350819167,1,0,1,0,0,1
4.350820083,1,0,0,0,0,1
4.350821042,1,0,1,0,0,1
4.350822000,1,0,0,0,0,1
4.350822958,1,1,1,0,0,1
4.350823917,1,1,0,0,0,1
4.350824833,1,0,1,0,0,1
4.350825792,1,0,0,0,0,1
4.350829750,1,0,1,0,0,1
4.350830708,1,0,0,0,0,1
4.350831667,1,0,1,0,0,1
4.350832625,1,0,0,0,0,1
4.350833542,1,0,1,0,0,1
4.350834500,1,0,0,0,0,1
4.350835458,1,0,1,0,0,1
4.350836417,1,0,0,0,0,1
4.350837333,1,0,1,0,0,1
4.350838292,1,0,0,0,0,1
4.350839250,1,1,1,0,0,1
4.350840208,1,1,0,0,0,1
4.350841125,1,1,1,0,0,1
4.350841167,1,0,1,0,0,1
4.350842083,1,0,0,0,0,1
4.350843042,1,0,1,0,0,1
4.350844000,1,0,0,0,0,1
4.350846000,1,0,0,1,0,1
4.350847208,1,1,0,1,0,1
4.352778333,1,0,0,0,0,1
4.352780500,1,0,1,0,0,1
4.352781417,1,0,0,0,0,1
4.352782375,0,0,1,0,0,1
4.352783333,0,0,0,0,0,1
4.352784292,1,0,1,0,0,1
4.352785250,1,0,0,0,0,1
4.352786167,1,1,1,0,0,1
4.352787125,1,1,0,0,0,1
4.352788083,0,0,1,0,0,1
4.352789042,0,0,0,0,0,1
4.352789958,0,0,1,0,0,1
4.352790917,0,0,0,0,0,1
4.352791875,0,1,1,0,0,1
4.352792833,0,1,0,0,0,1
4.352793750,0,0,1,0,0,1
4.352794708,0,0,0,0,0,1
4.352798500,1,0,1,0,0,1
4.352799458,1,0,0,0,0,1
4.352800417,1,0,1,0,0,1
4.352801375,1,0,0,0,0,1
4.352802292,1,0,1,0,0,1
4.352803250,1,0,0,0,0,1
4.352804208,1,1,1,0,0,1
4.352805167,1,1,0,0,0,1
4.352806083,1,0,1,0,0,1
4.352807042,1,0,0,0,0,1
4.352808000,1,0,1,0,0,1
4.352808958,1,0,0,0,0,1
4.352809875,1,1,1,0,0,1
4.352810833,1,1,0,0,0,1
4.352811792,1,0,1,0,0,1
4.352812750,1,0,0,0,0,1
4.352816708,1,0,1,0,0,1
4.352817667,1,0,0,0,0,1
4.352818625,1,0,1,0,0,1
4.352819542,1,0,0,0,0,1
4.352820500,1,0,1,0,0,1
4.352821458,1,0,0,0,0,1
4.352822417,1,0,1,0,0,1
4.352823333,1,0,0,0,0,1
4.352824292,1,0,1,0,0,1
4.352825250,1,0,0,0,0,1
4.352826208,1,1,1,0,0,1
4.352827125,1,1,0,0,0,1
4.352828083,1,0,1,0,0,1
4.352829042,1,0,0,0,0,1
4.352830000,1,0,1,0,0,1
4.352830958,1,0,0,0,0,1
4.352832917,1,0,0,1,0,1
4.352834250,1,1,0,1,0,1
4.354766458,1,0,0,0,0,1
4.354768625,1,0,1,0,0,1
4.354769542,1,0,0,0,0,1
4.354770500,1,0,1,0,0,1
4.354770542,0,0,1,0,0,1
4.354771458,0,0,0,0,0,1
4.354772417,1,0,1,0,0,1
4.354773375,1,0,0,0,0,1
4.354774292,1,1,1,0,0,1
4.354775250,1,1,0,0,0,1
4.354776208,0,0,1,0,0,1
4.354777167,0,0,0,0,0,1
4.354778083,0,0,1,0,0,1
4.354779042,0,0,0,0,0,1
4.354780000,0,1,1,0,0,1
4.354780958,0,1,0,0,0,1
4.354781875,0,1,1,0,0,1
4.354781917,0,0,1,0,0,1
4.354782833,0,0,0,0,0,1
4.354786625,0,0,1,0,0,1
4.354786667,1,0,1,0,0,1
4.354787583,1,0,0,0,0,1
4.354788542,1,0,1,0,0,1
4.354789500,1,0,0,0,0,1
4.354790417,1,0,1,0,0,1
4.354791375,1,0,0,0,0,1
4.354792333,1,1,1,0,0,1
4.354793292,1,1,0,0,0,1
4.354794208,1,1,1,0,0,1
4.354794250,1,0,1,0,0,1
4.354795167,1,0,0,0,0,1
4.354796125,1,0,1,0,0,1
4.354797083,1,0,0,0,0,1
4.354798000,1,0,1,0,0,1
4.354798042,1,1,1,0,0,1
4.354798958,1,1,0,0,0,1
4.354799917,1,0,1,0,0,1
4.354800875,1,0,0,0,0,1
4.354804833,1,0,1,0,0,1
4.354805792,1,0,0,0,0,1
4.354806750,1,0,1,0,0,1
4.354807708,1,0,0,0,0,1
4.354808625,1,0,1,0,0,1
4.354809583,1,0,0,0,0,1
4.354810542,1,0,1,0,0,1
4.354811500,1,0,0,0,0,1
4.354812417,1,0,1,0,0,1
4.354813375,1,0,0,0,0,1
4.354814333,1,1,1,0,0,1
4.354815292,1,1,0,0,0,1
4.354816208,1,0,1,0,0,1
4.354817167,1,0,0,0,0,1
4.354818125,1,0,1,0,0,1
4.354819083,1,0,0,0,0,1
4.354821083,1,0,0,1,0,1
4.354822333,1,1,0,1,0,1
4.356757958,1,1,0,0,0,1
4.356758000,1,0,0,0,0,1
4.356760125,1,0,1,0,0,1
4.356761083,1,0,0,0,0,1
4.356762042,0,0,1,0,0,1
4.356763000,0,0,0,0,0,1
4.356763917,1,0,1,0,0,1
4.356764875,1,0,0,0,0,1
4.356765833,1,1,1,0,0,1
4.356766792,1,1,0,0,0,1
4.356767708,0,0,1,0,0,1
4.356768667,0,0,0,0,0,1
4.356769625,0,0,1,0,0,1
4.356770583,0,0,0,0,0,1
4.356771500,0,1,1,0,0,1
