Time[s], MOSI, MISO, SCLK, CSC, PKT, RET
0.567543125000000, 0, 1, 1, 0, 0, 1
0.567543625000000, 0, 1, 0, 0, 0, 1
0.567554375000000, 1, 1, 0, 0, 0, 1
0.567555750000000, 1, 0, 1, 0, 0, 1
0.567556250000000, 1, 0, 0, 0, 0, 1
0.567563625000000, 0, 0, 0, 0, 0, 1
0.567564500000000, 0, 0, 1, 0, 0, 1
0.567565125000000, 0, 0, 0, 0, 0, 1
0.567573375000000, 0, 0, 1, 0, 0, 1
0.567573875000000, 0, 0, 0, 0, 0, 1
0.567582125000000, 0, 0, 1, 0, 0, 1
0.567582625000000, 0, 0, 0, 0, 0, 1
0.567590875000000, 0, 0, 1, 0, 0, 1
0.567591375000000, 0, 0, 0, 0, 0, 1
0.567599625000000, 0, 0, 1, 0, 0, 1
0.567600250000000, 0, 0, 0, 0, 0, 1
0.567608375000000, 0, 0, 1, 0, 0, 1
0.567609000000000, 0, 0, 0, 0, 0, 1
0.567615750000000, 1, 0, 0, 0, 0, 1
0.567617250000000, 1, 1, 1, 0, 0, 1
0.567617750000000, 1, 1, 0, 0, 0, 1
0.567622125000000, 1, 1, 0, 1, 0, 1
0.567627000000000, 1, 1, 0, 0, 0, 1
0.567634375000000, 0, 1, 0, 0, 0, 1
0.567635250000000, 0, 0, 1, 0, 0, 1
0.567635750000000, 0, 0, 0, 0, 0, 1
0.567644000000000, 0, 0, 1, 0, 0, 1
0.567644625000000, 0, 0, 0, 0, 0, 1
0.567652750000000, 0, 0, 1, 0, 0, 1
0.567653375000000, 0, 0, 0, 0, 0, 1
0.567661625000000, 0, 0, 1, 0, 0, 1
0.567662125000000, 0, 0, 0, 0, 0, 1
0.567670375000000, 0, 0, 1, 0, 0, 1
0.567670875000000, 0, 0, 0, 0, 0, 1
0.567679125000000, 0, 0, 1, 0, 0, 1
0.567679625000000, 0, 0, 0, 0, 0, 1
0.567686500000000, 1, 0, 0, 0, 0, 1
0.567687875000000, 1, 0, 1, 0, 0, 1
0.567688500000000, 1, 0, 0, 0, 0, 1
0.567695750000000, 0, 0, 0, 0, 0, 1
0.567696750000000, 0, 1, 1, 0, 0, 1
0.567697250000000, 0, 1, 0, 0, 0, 1
0.567709375000000, 0, 0, 1, 0, 0, 1
0.567709875000000, 0, 0, 0, 0, 0, 1
0.567716625000000, 1, 0, 0, 0, 0, 1
0.567718125000000, 1, 0, 1, 0, 0, 1
0.567718625000000, 1, 0, 0, 0, 0, 1
0.567726875000000, 1, 0, 1, 0, 0, 1
0.567727500000000, 1, 0, 0, 0, 0, 1
0.567734750000000, 0, 0, 0, 0, 0, 1
0.567735750000000, 0, 0, 1, 0, 0, 1
0.567736250000000, 0, 0, 0, 0, 0, 1
0.567744500000000, 0, 0, 1, 0, 0, 1
0.567745000000000, 0, 0, 0, 0, 0, 1
0.567751750000000, 1, 0, 0, 0, 0, 1
0.567753250000000, 1, 0, 1, 0, 0, 1
0.567753750000000, 1, 0, 0, 0, 0, 1
0.567762000000000, 1, 0, 1, 0, 0, 1
0.567762500000000, 1, 0, 0, 0, 0, 1
0.567769875000000, 0, 0, 0, 0, 0, 1
0.567770750000000, 0, 1, 1, 0, 0, 1
0.567771375000000, 0, 1, 0, 0, 0, 1
0.567783500000000, 0, 0, 1, 0, 0, 1
0.567784000000000, 0, 0, 0, 0, 0, 1
