Time[s], MOSI, MISO, SCLK, CSC
3.481327375000000, 0, 1, 0, 0
3.481328375000000, 0, 1, 1, 0
3.481328625000000, 0, 1, 0, 0
3.481328875000000, 0, 1, 1, 0
3.481329000000000, 0, 1, 0, 0
3.481329250000000, 0, 1, 1, 0
3.481329500000000, 0, 1, 0, 0
3.481329750000000, 0, 1, 1, 0
3.481330000000000, 0, 1, 0, 0
3.481330125000000, 0, 1, 1, 0
3.481330375000000, 0, 1, 0, 0
3.481330625000000, 0, 1, 1, 0
3.481330875000000, 0, 1, 0, 0
3.481331000000000, 0, 1, 1, 0
3.481331250000000, 0, 1, 0, 0
3.481331500000000, 0, 1, 1, 0
3.481331750000000, 0, 1, 0, 0
3.481333000000000, 0, 1, 0, 1
3.481554375000000, 0, 1, 0, 0
3.481555000000000, 0, 1, 1, 0
3.481555250000000, 0, 1, 0, 0
3.481555500000000, 0, 1, 1, 0
3.481555750000000, 0, 1, 0, 0
3.481556000000000, 1, 1, 1, 0
3.481556125000000, 1, 1, 0, 0
3.481556375000000, 1, 1, 1, 0
3.481556625000000, 1, 1, 0, 0
3.481556875000000, 0, 1, 1, 0
3.481557000000000, 0, 1, 0, 0
3.481557250000000, 0, 1, 1, 0
3.481557500000000, 0, 1, 0, 0
3.481557750000000, 1, 1, 1, 0
3.481558000000000, 1, 1, 0, 0
3.481558125000000, 0, 1, 1, 0
3.481558375000000, 0, 1, 0, 0
3.481559500000000, 0, 1, 1, 0
3.481559750000000, 0, 1, 0, 0
3.481560000000000, 0, 1, 1, 0
3.481560250000000, 0, 1, 0, 0
3.481560375000000, 0, 1, 1, 0
3.481560625000000, 0, 1, 0, 0
3.481560875000000, 1, 1, 1, 0
3.481561125000000, 1, 1, 0, 0
3.481561250000000, 0, 1, 1, 0
3.481561500000000, 0, 1, 0, 0
3.481561750000000, 0, 1, 1, 0
3.481562000000000, 0, 1, 0, 0
3.481562250000000, 0, 1, 1, 0
3.481562375000000, 0, 1, 0, 0
3.481562625000000, 1, 1, 1, 0
3.481562875000000, 1, 1, 0, 0
3.481563875000000, 0, 1, 1, 0
3.481564125000000, 0, 1, 0, 0
3.481564375000000, 0, 1, 1, 0
3.481564625000000, 0, 1, 0, 0
3.481564750000000, 1, 1, 1, 0
3.481565000000000, 1, 1, 0, 0
3.481565250000000, 0, 1, 1, 0
3.481565500000000, 0, 1, 0, 0
3.481565750000000, 0, 1, 1, 0
3.481565875000000, 0, 1, 0, 0
3.481566125000000, 0, 1, 1, 0
3.481566375000000, 0, 1, 0, 0
3.481566625000000, 1, 1, 1, 0
3.481566750000000, 1, 1, 0, 0
3.481567000000000, 0, 1, 1, 0
3.481567250000000, 0, 1, 0, 0
3.481568500000000, 0, 1, 0, 1
3.481790500000000, 0, 1, 0, 0
3.481791125000000, 0, 1, 1, 0
3.481791375000000, 0, 1, 0, 0
3.481791625000000, 0, 1, 1, 0
3.481791750000000, 0, 1, 0, 0
3.481792000000000, 1, 1, 1, 0
3.481792250000000, 1, 1, 0, 0
3.481792500000000, 1, 1, 1, 0
3.481792750000000, 1, 1, 0, 0
3.481792875000000, 0, 1, 1, 0
3.481793125000000, 0, 1, 0, 0
3.481793375000000, 0, 1, 1, 0
3.481793625000000, 0, 1, 0, 0
3.481793875000000, 1, 1, 1, 0
3.481794000000000, 1, 1, 0, 0
3.481794250000000, 0, 1, 1, 0
3.481794500000000, 0, 1, 0, 0
3.481795625000000, 0, 1, 1, 0
3.481795875000000, 0, 1, 0, 0
3.481796125000000, 0, 1, 1, 0
3.481796250000000, 0, 1, 0, 0
3.481796500000000, 1, 1, 1, 0
3.481796750000000, 1, 1, 0, 0
3.481797000000000, 1, 1, 1, 0
3.481797125000000, 1, 1, 0, 0
3.481797375000000, 0, 1, 1, 0
3.481797625000000, 0, 1, 0, 0
3.481797875000000, 0, 1, 1, 0
3.481798125000000, 0, 1, 0, 0
3.481798250000000, 1, 1, 1, 0
3.481798500000000, 1, 1, 0, 0
3.481798750000000, 1, 1, 1, 0
3.481799000000000, 1, 1, 0, 0
3.481800000000000, 0, 1, 1, 0
3.481800250000000, 0, 1, 0, 0
3.481800500000000, 0, 1, 1, 0
3.481800625000000, 0, 1, 0, 0
3.481800875000000, 0, 1, 1, 0
3.481801125000000, 0, 1, 0, 0
3.481801375000000, 0, 1, 1, 0
3.481801625000000, 0, 1, 0, 0
3.481801750000000, 0, 1, 1, 0
3.481802000000000, 0, 1, 0, 0
3.481802250000000, 1, 1, 1, 0
3.481802500000000, 1, 1, 0, 0
3.481802625000000, 1, 1, 1, 0
3.481802875000000, 1, 1, 0, 0
3.481803125000000, 0, 1, 1, 0
3.481803375000000, 0, 1, 0, 0
3.481804625000000, 0, 1, 0, 1
3.482026000000000, 0, 1, 0, 0
3.482026625000000, 0, 1, 1, 0
3.482026875000000, 0, 1, 0, 0
3.482027125000000, 0, 1, 1, 0
3.482027375000000, 0, 1, 0, 0
3.482027625000000, 1, 1, 1, 0
3.482027750000000, 1, 1, 0, 0
3.482028000000000, 1, 1, 1, 0
3.482028250000000, 1, 1, 0, 0
3.482028500000000, 0, 1, 1, 0
3.482028625000000, 0, 1, 0, 0
3.482028875000000, 0, 1, 1, 0
3.482029125000000, 0, 1, 0, 0
3.482029375000000, 1, 1, 1, 0
3.482029625000000, 1, 1, 0, 0
3.482029750000000, 0, 1, 1, 0
3.482030000000000, 0, 1, 0, 0
3.482031125000000, 1, 1, 1, 0
3.482031375000000, 1, 1, 0, 0
3.482031625000000, 0, 1, 1, 0
3.482031875000000, 0, 1, 0, 0
3.482032000000000, 1, 1, 1, 0
3.482032250000000, 1, 1, 0, 0
3.482032500000000, 0, 1, 1, 0
3.482032750000000, 0, 1, 0, 0
3.482032875000000, 1, 1, 1, 0
3.482033125000000, 1, 1, 0, 0
3.482033375000000, 0, 1, 1, 0
3.482033625000000, 0, 1, 0, 0
3.482033875000000, 1, 1, 1, 0
3.482034000000000, 1, 1, 0, 0
3.482034250000000, 1, 1, 1, 0
3.482034500000000, 1, 1, 0, 0
3.482035500000000, 1, 1, 1, 0
3.482035750000000, 1, 1, 0, 0
3.482036000000000, 1, 1, 1, 0
3.482036250000000, 1, 1, 0, 0
3.482036375000000, 1, 1, 1, 0
3.482036625000000, 1, 1, 0, 0
3.482036875000000, 1, 1, 1, 0
3.482037125000000, 1, 1, 0, 0
3.482037375000000, 1, 1, 1, 0
3.482037500000000, 1, 1, 0, 0
3.482037750000000, 1, 1, 1, 0
3.482038000000000, 1, 1, 0, 0
3.482038250000000, 0, 1, 1, 0
3.482038375000000, 0, 1, 0, 0
3.482038625000000, 0, 1, 1, 0
3.482038875000000, 0, 1, 0, 0
3.482040125000000, 0, 1, 0, 1
3.482261500000000, 0, 1, 0, 0
3.482262250000000, 0, 1, 1, 0
3.482262375000000, 0, 1, 0, 0
3.482262625000000, 0, 1, 1, 0
3.482262875000000, 0, 1, 0, 0
3.482263125000000, 1, 1, 1, 0
3.482263375000000, 1, 1, 0, 0
3.482263500000000, 1, 1, 1, 0
3.482263750000000, 1, 1, 0, 0
3.482264000000000, 0, 1, 1, 0
3.482264250000000, 0, 1, 0, 0
3.482264500000000, 0, 1, 1, 0
3.482264625000000, 0, 1, 0, 0
3.482264875000000, 1, 1, 1, 0
3.482265125000000, 1, 1, 0, 0
3.482265375000000, 0, 1, 1, 0
3.482265500000000, 0, 1, 0, 0
3.482266750000000, 1, 1, 1, 0
3.482266875000000, 1, 1, 0, 0
3.482267125000000, 0, 1, 1, 0
3.482267375000000, 0, 1, 0, 0
3.482267625000000, 1, 1, 1, 0
3.482267750000000, 1, 1, 0, 0
3.482268000000000, 0, 1, 1, 0
3.482268250000000, 0, 1, 0, 0
3.482268500000000, 1, 1, 1, 0
3.482268750000000, 1, 1, 0, 0
3.482268875000000, 1, 1, 1, 0
3.482269125000000, 1, 1, 0, 0
3.482269375000000, 0, 1, 1, 0
3.482269625000000, 0, 1, 0, 0
3.482269750000000, 1, 1, 1, 0
3.482270000000000, 1, 1, 0, 0
3.482271125000000, 0, 1, 1, 0
3.482271250000000, 0, 1, 0, 0
3.482271500000000, 0, 1, 1, 0
3.482271750000000, 0, 1, 0, 0
3.482272000000000, 0, 1, 1, 0
3.482272250000000, 0, 1, 0, 0
3.482272375000000, 0, 1, 1, 0
3.482272625000000, 0, 1, 0, 0
3.482272875000000, 0, 1, 1, 0
3.482273125000000, 0, 1, 0, 0
3.482273250000000, 0, 1, 1, 0
3.482273500000000, 0, 1, 0, 0
3.482273750000000, 0, 1, 1, 0
3.482274000000000, 0, 1, 0, 0
3.482274250000000, 0, 1, 1, 0
3.482274375000000, 0, 1, 0, 0
3.482275750000000, 0, 1, 0, 1
3.482497375000000, 0, 1, 0, 0
3.482498125000000, 0, 1, 1, 0
3.482498375000000, 0, 1, 0, 0
3.482498500000000, 0, 1, 1, 0
3.482498750000000, 0, 1, 0, 0
3.482499000000000, 0, 1, 1, 0
3.482499250000000, 0, 1, 0, 0
3.482499500000000, 0, 1, 1, 0
3.482499625000000, 0, 1, 0, 0
3.482499875000000, 0, 1, 1, 0
3.482500125000000, 0, 1, 0, 0
3.482500375000000, 1, 1, 1, 0
3.482500500000000, 1, 1, 0, 0
3.482500750000000, 1, 1, 1, 0
3.482501000000000, 1, 1, 0, 0
3.482501250000000, 1, 1, 1, 0
3.482501500000000, 1, 1, 0, 0
3.482502625000000, 0, 1, 1, 0
3.482502750000000, 0, 1, 0, 0
3.482503000000000, 0, 1, 1, 0
3.482503250000000, 0, 1, 0, 0
3.482503500000000, 0, 1, 1, 0
3.482503750000000, 0, 1, 0, 0
3.482503875000000, 0, 1, 1, 0
3.482504125000000, 0, 1, 0, 0
3.482504375000000, 0, 1, 1, 0
3.482504625000000, 0, 1, 0, 0
3.482504750000000, 0, 1, 1, 0
3.482505000000000, 0, 1, 0, 0
3.482505250000000, 0, 1, 1, 0
3.482505500000000, 0, 1, 0, 0
3.482505750000000, 1, 1, 1, 0
3.482505875000000, 1, 1, 0, 0
3.482507000000000, 0, 1, 1, 0
3.482507250000000, 0, 1, 0, 0
3.482507375000000, 0, 1, 1, 0
3.482507625000000, 0, 1, 0, 0
3.482507875000000, 1, 1, 1, 0
3.482508125000000, 1, 1, 0, 0
3.482508250000000, 1, 1, 1, 0
3.482508500000000, 1, 1, 0, 0
3.482508750000000, 1, 1, 1, 0
3.482509000000000, 1, 1, 0, 0
3.482509250000000, 1, 1, 1, 0
3.482509375000000, 1, 1, 0, 0
3.482509625000000, 0, 1, 1, 0
3.482509875000000, 0, 1, 0, 0
3.482510125000000, 0, 1, 1, 0
3.482510250000000, 0, 1, 0, 0
3.482511625000000, 0, 1, 0, 1
3.482922875000000, 0, 1, 0, 0
3.482923500000000, 0, 1, 1, 0
3.482923750000000, 0, 1, 0, 0
3.482924000000000, 0, 1, 1, 0
3.482924250000000, 0, 1, 0, 0
3.482924500000000, 0, 1, 1, 0
3.482924625000000, 0, 1, 0, 0
3.482924875000000, 0, 1, 1, 0
3.482925125000000, 0, 1, 0, 0
3.482925375000000, 0, 1, 1, 0
3.482925500000000, 0, 1, 0, 0
3.482925750000000, 1, 1, 1, 0
3.482926000000000, 1, 1, 0, 0
3.482926250000000, 1, 1, 1, 0
3.482926500000000, 1, 1, 0, 0
3.482926625000000, 1, 1, 1, 0
3.482926875000000, 1, 1, 0, 0
3.482928000000000, 0, 1, 1, 0
3.482928250000000, 0, 1, 0, 0
3.482928500000000, 0, 1, 1, 0
3.482928750000000, 0, 1, 0, 0
3.482928875000000, 0, 1, 1, 0
3.482929125000000, 0, 1, 0, 0
3.482929375000000, 0, 1, 1, 0
3.482929625000000, 0, 1, 0, 0
3.482929750000000, 0, 1, 1, 0
3.482930000000000, 0, 1, 0, 0
3.482930250000000, 0, 1, 1, 0
3.482930500000000, 0, 1, 0, 0
3.482930750000000, 0, 1, 1, 0
3.482930875000000, 0, 1, 0, 0
3.482931125000000, 0, 1, 1, 0
3.482931375000000, 0, 1, 0, 0
3.482932375000000, 0, 1, 1, 0
3.482932625000000, 0, 1, 0, 0
3.482932875000000, 0, 1, 1, 0
3.482933125000000, 0, 1, 0, 0
3.482933250000000, 0, 1, 1, 0
3.482933500000000, 0, 1, 0, 0
3.482933750000000, 1, 1, 1, 0
3.482934000000000, 1, 1, 0, 0
3.482934250000000, 1, 1, 1, 0
3.482934375000000, 1, 1, 0, 0
3.482934625000000, 1, 1, 1, 0
3.482934875000000, 1, 1, 0, 0
3.482935125000000, 1, 1, 1, 0
3.482935250000000, 1, 1, 0, 0
3.482935500000000, 0, 1, 1, 0
3.482935750000000, 0, 1, 0, 0
3.482937000000000, 0, 1, 0, 1
3.483160875000000, 0, 1, 0, 0
3.483161500000000, 0, 1, 1, 0
3.483161750000000, 0, 1, 0, 0
3.483162000000000, 0, 1, 1, 0
3.483162125000000, 0, 1, 0, 0
3.483162375000000, 1, 1, 1, 0
3.483162625000000, 1, 1, 0, 0
3.483162875000000, 1, 1, 1, 0
3.483163125000000, 1, 1, 0, 0
3.483163250000000, 0, 1, 1, 0
3.483163500000000, 0, 1, 0, 0
3.483163750000000, 0, 1, 1, 0
3.483164000000000, 0, 1, 0, 0
3.483164125000000, 1, 1, 1, 0
3.483164375000000, 1, 1, 0, 0
3.483164625000000, 0, 1, 1, 0
3.483164875000000, 0, 1, 0, 0
3.483166000000000, 0, 1, 1, 0
3.483166250000000, 0, 1, 0, 0
3.483166375000000, 0, 1, 1, 0
3.483166625000000, 0, 1, 0, 0
3.483166875000000, 0, 1, 1, 0
3.483167125000000, 0, 1, 0, 0
3.483167375000000, 0, 1, 1, 0
3.483167500000000, 0, 1, 0, 0
3.483167750000000, 0, 1, 1, 0
3.483168000000000, 0, 1, 0, 0
3.483168250000000, 0, 1, 1, 0
3.483168375000000, 0, 1, 0, 0
3.483168625000000, 0, 1, 1, 0
3.483168875000000, 0, 1, 0, 0
3.483169125000000, 0, 1, 1, 0
3.483169375000000, 0, 1, 0, 0
3.483170375000000, 0, 1, 1, 0
3.483170625000000, 0, 1, 0, 0
3.483170875000000, 0, 1, 1, 0
3.483171000000000, 0, 1, 0, 0
3.483171250000000, 0, 1, 1, 0
3.483171500000000, 0, 1, 0, 0
3.483171750000000, 0, 1, 1, 0
3.483171875000000, 0, 1, 0, 0
3.483172125000000, 0, 1, 1, 0
3.483172375000000, 0, 1, 0, 0
3.483172625000000, 0, 1, 1, 0
3.483172875000000, 0, 1, 0, 0
3.483173000000000, 0, 1, 1, 0
3.483173250000000, 0, 1, 0, 0
3.483173500000000, 0, 1, 1, 0
3.483173750000000, 0, 1, 0, 0
3.483175000000000, 0, 1, 0, 1
3.483399125000000, 0, 1, 0, 0
3.483399875000000, 0, 1, 1, 0
3.483400125000000, 0, 1, 0, 0
3.483400250000000, 0, 1, 1, 0
3.483400500000000, 0, 1, 0, 0
3.483400750000000, 1, 1, 1, 0
3.483401000000000, 1, 1, 0, 0
3.483401125000000, 1, 1, 1, 0
3.483401375000000, 1, 1, 0, 0
3.483401625000000, 0, 1, 1, 0
3.483401875000000, 0, 1, 0, 0
3.483402125000000, 1, 1, 1, 0
3.483402250000000, 1, 1, 0, 0
3.483402500000000, 0, 1, 1, 0
3.483402750000000, 0, 1, 0, 0
3.483403000000000, 0, 1, 1, 0
3.483403125000000, 0, 1, 0, 0
3.483404375000000, 1, 1, 1, 0
3.483404500000000, 1, 1, 0, 0
3.483404750000000, 0, 1, 1, 0
3.483405000000000, 0, 1, 0, 0
3.483405250000000, 0, 1, 1, 0
3.483405375000000, 0, 1, 0, 0
3.483405625000000, 0, 1, 1, 0
3.483405875000000, 0, 1, 0, 0
3.483406125000000, 0, 1, 1, 0
3.483406375000000, 0, 1, 0, 0
3.483406500000000, 0, 1, 1, 0
3.483406750000000, 0, 1, 0, 0
3.483407000000000, 0, 1, 1, 0
3.483407250000000, 0, 1, 0, 0
3.483407500000000, 0, 1, 1, 0
3.483407625000000, 0, 1, 0, 0
3.483408750000000, 1, 1, 1, 0
3.483408875000000, 1, 1, 0, 0
3.483409125000000, 0, 1, 1, 0
3.483409375000000, 0, 1, 0, 0
3.483409625000000, 0, 1, 1, 0
3.483409875000000, 0, 1, 0, 0
3.483410000000000, 0, 1, 1, 0
3.483410250000000, 0, 1, 0, 0
3.483410500000000, 0, 1, 1, 0
3.483410750000000, 0, 1, 0, 0
3.483411000000000, 0, 1, 1, 0
3.483411125000000, 0, 1, 0, 0
3.483411375000000, 0, 1, 1, 0
3.483411625000000, 0, 1, 0, 0
3.483411875000000, 0, 1, 1, 0
3.483412000000000, 0, 1, 0, 0
3.483413375000000, 0, 1, 0, 1
3.483638250000000, 0, 1, 0, 0
3.483639000000000, 0, 1, 1, 0
3.483639250000000, 0, 1, 0, 0
3.483639375000000, 0, 1, 1, 0
3.483639625000000, 0, 1, 0, 0
3.483639875000000, 1, 1, 1, 0
3.483640125000000, 1, 1, 0, 0
3.483640250000000, 1, 1, 1, 0
3.483640500000000, 1, 1, 0, 0
3.483640750000000, 0, 1, 1, 0
3.483641000000000, 0, 1, 0, 0
3.483641250000000, 0, 1, 1, 0
3.483641375000000, 0, 1, 0, 0
3.483641625000000, 1, 1, 1, 0
3.483641875000000, 1, 1, 0, 0
3.483642125000000, 0, 1, 1, 0
3.483642250000000, 0, 1, 0, 0
3.483643500000000, 0, 1, 1, 0
3.483643625000000, 0, 1, 0, 0
3.483643875000000, 0, 1, 1, 0
3.483644125000000, 0, 1, 0, 0
3.483644375000000, 0, 1, 1, 0
3.483644500000000, 0, 1, 0, 0
3.483644750000000, 0, 1, 1, 0
3.483645000000000, 0, 1, 0, 0
3.483645250000000, 1, 1, 1, 0
3.483645500000000, 1, 1, 0, 0
3.483645625000000, 0, 1, 1, 0
3.483645875000000, 0, 1, 0, 0
3.483646125000000, 1, 1, 1, 0
3.483646375000000, 1, 1, 0, 0
3.483646500000000, 0, 1, 1, 0
3.483646750000000, 0, 1, 0, 0
3.483647875000000, 0, 1, 1, 0
3.483648000000000, 0, 1, 0, 0
3.483648250000000, 0, 1, 1, 0
3.483648500000000, 0, 1, 0, 0
3.483648750000000, 0, 1, 1, 0
3.483649000000000, 0, 1, 0, 0
3.483649125000000, 0, 1, 1, 0
3.483649375000000, 0, 1, 0, 0
3.483649625000000, 0, 1, 1, 0
3.483649875000000, 0, 1, 0, 0
3.483650000000000, 0, 1, 1, 0
3.483650250000000, 0, 1, 0, 0
3.483650500000000, 0, 1, 1, 0
3.483650750000000, 0, 1, 0, 0
3.483651000000000, 0, 1, 1, 0
3.483651125000000, 0, 1, 0, 0
3.483652500000000, 0, 1, 0, 1
3.483877000000000, 0, 1, 0, 0
3.483877625000000, 0, 1, 1, 0
3.483877875000000, 0, 1, 0, 0
3.483878125000000, 0, 1, 1, 0
3.483878375000000, 0, 1, 0, 0
3.483878625000000, 1, 1, 1, 0
3.483878750000000, 1, 1, 0, 0
3.483879000000000, 1, 1, 1, 0
3.483879250000000, 1, 1, 0, 0
3.483879500000000, 0, 1, 1, 0
3.483879625000000, 0, 1, 0, 0
3.483879875000000, 0, 1, 1, 0
3.483880125000000, 0, 1, 0, 0
3.483880375000000, 1, 1, 1, 0
3.483880500000000, 1, 1, 0, 0
3.483880750000000, 0, 1, 1, 0
3.483881000000000, 0, 1, 0, 0
3.483882125000000, 0, 1, 1, 0
3.483882375000000, 0, 1, 0, 0
3.483882625000000, 0, 1, 1, 0
3.483882750000000, 0, 1, 0, 0
3.483883000000000, 0, 1, 1, 0
3.483883250000000, 0, 1, 0, 0
3.483883500000000, 1, 1, 1, 0
3.483883750000000, 1, 1, 0, 0
3.483883875000000, 0, 1, 1, 0
3.483884125000000, 0, 1, 0, 0
3.483884375000000, 0, 1, 1, 0
3.483884625000000, 0, 1, 0, 0
3.483884875000000, 0, 1, 1, 0
3.483885000000000, 0, 1, 0, 0
3.483885250000000, 1, 1, 1, 0
3.483885500000000, 1, 1, 0, 0
3.483886500000000, 0, 1, 1, 0
3.483886750000000, 0, 1, 0, 0
3.483887000000000, 0, 1, 1, 0
3.483887250000000, 0, 1, 0, 0
3.483887375000000, 1, 1, 1, 0
3.483887625000000, 1, 1, 0, 0
3.483887875000000, 0, 1, 1, 0
3.483888125000000, 0, 1, 0, 0
3.483888375000000, 0, 1, 1, 0
3.483888500000000, 0, 1, 0, 0
3.483888750000000, 0, 1, 1, 0
3.483889000000000, 0, 1, 0, 0
3.483889250000000, 1, 1, 1, 0
3.483889375000000, 1, 1, 0, 0
3.483889625000000, 0, 1, 1, 0
3.483889875000000, 0, 1, 0, 0
3.483891125000000, 0, 1, 0, 1
3.484115625000000, 0, 1, 0, 0
3.484116250000000, 0, 1, 1, 0
3.484116500000000, 0, 1, 0, 0
3.484116750000000, 0, 1, 1, 0
3.484117000000000, 0, 1, 0, 0
3.484117125000000, 1, 1, 1, 0
3.484117375000000, 1, 1, 0, 0
3.484117625000000, 1, 1, 1, 0
3.484117875000000, 1, 1, 0, 0
3.484118125000000, 0, 1, 1, 0
3.484118250000000, 0, 1, 0, 0
3.484118500000000, 0, 1, 1, 0
3.484118750000000, 0, 1, 0, 0
3.484119000000000, 1, 1, 1, 0
3.484119125000000, 1, 1, 0, 0
3.484119375000000, 0, 1, 1, 0
3.484119625000000, 0, 1, 0, 0
3.484120750000000, 0, 1, 1, 0
3.484121000000000, 0, 1, 0, 0
3.484121250000000, 0, 1, 1, 0
3.484121375000000, 0, 1, 0, 0
3.484121625000000, 1, 1, 1, 0
3.484121875000000, 1, 1, 0, 0
3.484122125000000, 1, 1, 1, 0
3.484122375000000, 1, 1, 0, 0
3.484122500000000, 0, 1, 1, 0
3.484122750000000, 0, 1, 0, 0
3.484123000000000, 0, 1, 1, 0
3.484123250000000, 0, 1, 0, 0
3.484123375000000, 1, 1, 1, 0
3.484123625000000, 1, 1, 0, 0
3.484123875000000, 1, 1, 1, 0
3.484124125000000, 1, 1, 0, 0
3.484125125000000, 0, 1, 1, 0
3.484125375000000, 0, 1, 0, 0
3.484125625000000, 0, 1, 1, 0
3.484125875000000, 0, 1, 0, 0
3.484126000000000, 0, 1, 1, 0
3.484126250000000, 0, 1, 0, 0
3.484126500000000, 0, 1, 1, 0
3.484126750000000, 0, 1, 0, 0
3.484126875000000, 0, 1, 1, 0
3.484127125000000, 0, 1, 0, 0
3.484127375000000, 1, 1, 1, 0
3.484127625000000, 1, 1, 0, 0
3.484127875000000, 1, 1, 1, 0
3.484128000000000, 1, 1, 0, 0
3.484128250000000, 0, 1, 1, 0
3.484128500000000, 0, 1, 0, 0
3.484129750000000, 0, 1, 0, 1
3.484354250000000, 0, 1, 0, 0
3.484355000000000, 0, 1, 1, 0
3.484355125000000, 0, 1, 0, 0
3.484355375000000, 0, 1, 1, 0
3.484355625000000, 0, 1, 0, 0
3.484355875000000, 1, 1, 1, 0
3.484356000000000, 1, 1, 0, 0
3.484356250000000, 1, 1, 1, 0
3.484356500000000, 1, 1, 0, 0
3.484356750000000, 0, 1, 1, 0
3.484357000000000, 0, 1, 0, 0
3.484357125000000, 0, 1, 1, 0
3.484357375000000, 0, 1, 0, 0
3.484357625000000, 1, 1, 1, 0
3.484357875000000, 1, 1, 0, 0
3.484358000000000, 0, 1, 1, 0
3.484358250000000, 0, 1, 0, 0
3.484359375000000, 1, 1, 1, 0
3.484359625000000, 1, 1, 0, 0
3.484359875000000, 0, 1, 1, 0
3.484360125000000, 0, 1, 0, 0
3.484360250000000, 1, 1, 1, 0
3.484360500000000, 1, 1, 0, 0
3.484360750000000, 0, 1, 1, 0
3.484361000000000, 0, 1, 0, 0
3.484361250000000, 1, 1, 1, 0
3.484361375000000, 1, 1, 0, 0
3.484361625000000, 0, 1, 1, 0
3.484361875000000, 0, 1, 0, 0
3.484362125000000, 1, 1, 1, 0
3.484362250000000, 1, 1, 0, 0
3.484362500000000, 1, 1, 1, 0
3.484362750000000, 1, 1, 0, 0
3.484363750000000, 1, 1, 1, 0
3.484364000000000, 1, 1, 0, 0
3.484364250000000, 1, 1, 1, 0
3.484364500000000, 1, 1, 0, 0
3.484364750000000, 1, 1, 1, 0
3.484364875000000, 1, 1, 0, 0
3.484365125000000, 1, 1, 1, 0
3.484365375000000, 1, 1, 0, 0
3.484365625000000, 1, 1, 1, 0
3.484365750000000, 1, 1, 0, 0
3.484366000000000, 1, 1, 1, 0
3.484366250000000, 1, 1, 0, 0
3.484366500000000, 0, 1, 1, 0
3.484366750000000, 0, 1, 0, 0
3.484366875000000, 0, 1, 1, 0
3.484367125000000, 0, 1, 0, 0
3.484368500000000, 0, 1, 0, 1
3.484592875000000, 0, 1, 0, 0
3.484593625000000, 0, 1, 1, 0
3.484593750000000, 0, 1, 0, 0
3.484594000000000, 0, 1, 1, 0
3.484594250000000, 0, 1, 0, 0
3.484594500000000, 1, 1, 1, 0
3.484594750000000, 1, 1, 0, 0
3.484594875000000, 1, 1, 1, 0
3.484595125000000, 1, 1, 0, 0
3.484595375000000, 0, 1, 1, 0
3.484595625000000, 0, 1, 0, 0
3.484595750000000, 0, 1, 1, 0
3.484596000000000, 0, 1, 0, 0
3.484596250000000, 1, 1, 1, 0
3.484596500000000, 1, 1, 0, 0
3.484596750000000, 0, 1, 1, 0
3.484596875000000, 0, 1, 0, 0
3.484598000000000, 1, 1, 1, 0
3.484598250000000, 1, 1, 0, 0
3.484598500000000, 0, 1, 1, 0
3.484598750000000, 0, 1, 0, 0
3.484599000000000, 1, 1, 1, 0
3.484599125000000, 1, 1, 0, 0
3.484599375000000, 0, 1, 1, 0
3.484599625000000, 0, 1, 0, 0
3.484599875000000, 1, 1, 1, 0
3.484600000000000, 1, 1, 0, 0
3.484600250000000, 1, 1, 1, 0
3.484600500000000, 1, 1, 0, 0
3.484600750000000, 0, 1, 1, 0
3.484601000000000, 0, 1, 0, 0
3.484601125000000, 1, 1, 1, 0
3.484601375000000, 1, 1, 0, 0
3.484602500000000, 0, 1, 1, 0
3.484602625000000, 0, 1, 0, 0
3.484602875000000, 0, 1, 1, 0
3.484603125000000, 0, 1, 0, 0
3.484603375000000, 0, 1, 1, 0
3.484603500000000, 0, 1, 0, 0
3.484603750000000, 0, 1, 1, 0
3.484604000000000, 0, 1, 0, 0
3.484604250000000, 0, 1, 1, 0
3.484604500000000, 0, 1, 0, 0
3.484604625000000, 0, 1, 1, 0
3.484604875000000, 0, 1, 0, 0
3.484605125000000, 0, 1, 1, 0
3.484605375000000, 0, 1, 0, 0
3.484605500000000, 0, 1, 1, 0
3.484605750000000, 0, 1, 0, 0
3.484607000000000, 0, 1, 0, 1
3.484831750000000, 0, 1, 0, 0
3.484832500000000, 0, 1, 1, 0
3.484832625000000, 0, 1, 0, 0
3.484832875000000, 0, 1, 1, 0
3.484833125000000, 0, 1, 0, 0
3.484833375000000, 0, 1, 1, 0
3.484833625000000, 0, 1, 0, 0
3.484833750000000, 0, 1, 1, 0
3.484834000000000, 0, 1, 0, 0
3.484834250000000, 0, 1, 1, 0
3.484834500000000, 0, 1, 0, 0
3.484834625000000, 1, 1, 1, 0
3.484834875000000, 1, 1, 0, 0
3.484835125000000, 1, 1, 1, 0
3.484835375000000, 1, 1, 0, 0
3.484835625000000, 1, 1, 1, 0
3.484835750000000, 1, 1, 0, 0
3.484836875000000, 0, 1, 1, 0
3.484837125000000, 0, 1, 0, 0
3.484837375000000, 0, 1, 1, 0
3.484837625000000, 0, 1, 0, 0
3.484837875000000, 0, 1, 1, 0
3.484838000000000, 0, 1, 0, 0
3.484838250000000, 0, 1, 1, 0
3.484838500000000, 0, 1, 0, 0
3.484838750000000, 0, 1, 1, 0
3.484838875000000, 0, 1, 0, 0
3.484839125000000, 0, 1, 1, 0
3.484839375000000, 0, 1, 0, 0
3.484839625000000, 0, 1, 1, 0
