Time [s],MOSI,MISO,SCK,NRF_CS,NRF_CE,RESET_n,Channel 6,Channel 7
1.598333583,1,0,0,0,1,1,1,1
1.598333708,1,0,1,0,1,1,1,1
1.598333792,0,0,0,0,1,1,1,1
1.598333917,0,0,1,0,1,1,1,1
1.598334042,1,0,0,0,1,1,1,1
1.598334125,1,0,1,0,1,1,1,1
1.598334250,0,0,0,0,1,1,1,1
1.598334375,0,0,1,0,1,1,1,1
1.598334458,1,0,0,0,1,1,1,1
1.598335000,0,0,0,0,1,1,1,1
1.598335208,0,0,1,0,1,1,1,1
1.598335292,0,0,0,0,1,1,1,1
1.598335417,0,0,1,0,1,1,1,1
1.598335542,1,0,0,0,1,1,1,1
1.598335625,1,0,1,0,1,1,1,1
1.598335750,0,0,0,0,1,1,1,1
1.598335875,0,0,1,0,1,1,1,1
1.598335958,1,0,0,0,1,1,1,1
1.598336083,1,0,1,0,1,1,1,1
1.598336208,1,0,0,0,1,1,1,1
1.598336292,1,0,1,0,1,1,1,1
1.598336417,0,0,0,0,1,1,1,1
1.598336542,0,0,1,0,1,1,1,1
1.598336625,1,0,0,0,1,1,1,1
1.598336750,1,0,1,0,1,1,1,1
1.598336875,0,0,0,0,1,1,1,1
1.598337583,0,0,1,0,1,1,1,1
1.598337708,1,0,0,0,1,1,1,1
1.598337792,1,0,1,0,1,1,1,1
1.598337917,1,0,0,0,1,1,1,1
1.598338042,1,0,1,0,1,1,1,1
1.598338125,1,0,0,0,1,1,1,1
1.598338250,1,0,1,0,1,1,1,1
1.598338375,0,0,0,0,1,1,1,1
1.598338458,0,0,1,0,1,1,1,1
1.598338583,1,0,0,0,1,1,1,1
1.598338708,1,0,1,0,1,1,1,1
1.598338792,0,0,0,0,1,1,1,1
1.598338917,0,0,1,0,1,1,1,1
1.598339042,0,0,0,0,1,1,1,1
1.598339125,0,0,1,0,1,1,1,1
1.598339250,0,0,0,0,1,1,1,1
1.598339792,1,0,0,0,1,1,1,1
1.598339958,1,0,1,0,1,1,1,1
1.598340083,1,0,0,0,1,1,1,1
1.598340208,1,0,1,0,1,1,1,1
1.598340292,0,0,0,0,1,1,1,1
1.598340417,0,0,1,0,1,1,1,1
1.598340542,1,0,0,0,1,1,1,1
1.598340625,1,0,1,0,1,1,1,1
1.598340750,0,0,0,0,1,1,1,1
1.598340875,0,0,1,0,1,1,1,1
1.598340958,1,0,0,0,1,1,1,1
1.598341083,1,0,1,0,1,1,1,1
1.598341208,1,0,0,0,1,1,1,1
1.598341292,1,0,1,0,1,1,1,1
1.598341417,1,0,0,0,1,1,1,1
1.598341542,1,0,1,0,1,1,1,1
1.598341625,1,0,0,0,1,1,1,1
1.598342375,1,0,1,0,1,1,1,1
1.598342458,1,0,0,0,1,1,1,1
1.598342583,1,0,1,0,1,1,1,1
1.598342708,1,0,0,0,1,1,1,1
1.598342792,1,0,1,0,1,1,1,1
1.598342917,0,0,0,0,1,1,1,1
1.598343042,0,0,1,0,1,1,1,1
1.598343125,0,0,0,0,1,1,1,1
1.598343250,0,0,1,0,1,1,1,1
1.598343375,1,0,0,0,1,1,1,1
1.598343458,1,0,1,0,1,1,1,1
1.598343583,1,0,0,0,1,1,1,1
1.598343708,1,0,1,0,1,1,1,1
1.598343792,0,0,0,0,1,1,1,1
1.598343917,0,0,1,0,1,1,1,1
1.598344042,1,0,0,0,1,1,1,1
1.598344542,0,0,0,0,1,1,1,1
1.598344750,0,0,1,0,1,1,1,1
1.598344875,1,0,0,0,1,1,1,1
1.598344958,1,0,1,0,1,1,1,1
1.598345083,0,0,0,0,1,1,1,1
1.598345208,0,0,1,0,1,1,1,1
1.598345292,0,0,0,0,1,1,1,1
1.598345333,1,0,0,0,1,1,1,1
1.598345417,1,0,1,0,1,1,1,1
1.598345542,1,0,0,0,1,1,1,1
1.598345625,1,0,1,0,1,1,1,1
1.598345750,1,0,0,0,1,1,1,1
1.598345875,1,0,1,0,1,1,1,1
1.598345958,1,0,0,0,1,1,1,1
1.598346083,1,0,1,0,1,1,1,1
1.598346208,0,0,0,0,1,1,1,1
1.598346292,0,0,1,0,1,1,1,1
1.598346417,0,0,0,0,1,1,1,1
1.598346958,1,0,0,0,1,1,1,1
1.598347125,1,0,1,0,1,1,1,1
1.598347250,0,0,0,0,1,1,1,1
1.598347375,0,0,1,0,1,1,1,1
1.598347458,0,0,0,0,1,1,1,1
1.598347500,1,0,0,0,1,1,1,1
1.598347583,1,0,1,0,1,1,1,1
1.598347708,1,0,0,0,1,1,1,1
1.598347792,1,0,1,0,1,1,1,1
1.598347917,0,0,0,0,1,1,1,1
1.598348042,0,0,1,0,1,1,1,1
1.598348125,0,0,0,0,1,1,1,1
1.598348250,0,0,1,0,1,1,1,1
1.598348375,1,0,0,0,1,1,1,1
1.598348458,1,0,1,0,1,1,1,1
1.598348583,1,0,0,0,1,1,1,1
1.598348708,1,0,1,0,1,1,1,1
1.598348792,1,0,0,0,1,1,1,1
1.598349542,1,0,1,0,1,1,1,1
1.598349625,1,0,0,0,1,1,1,1
1.598349667,0,0,0,0,1,1,1,1
1.598349750,0,0,1,0,1,1,1,1
1.598349875,1,0,0,0,1,1,1,1
1.598350000,1,0,1,0,1,1,1,1
1.598350083,1,0,0,0,1,1,1,1
1.598350208,1,0,1,0,1,1,1,1
1.598350292,1,0,0,0,1,1,1,1
1.598350333,0,0,0,0,1,1,1,1
1.598350417,0,0,1,0,1,1,1,1
1.598350542,0,0,0,0,1,1,1,1
1.598350667,0,0,1,0,1,1,1,1
1.598350750,1,0,0,0,1,1,1,1
1.598350875,1,0,1,0,1,1,1,1
1.598350958,1,0,0,0,1,1,1,1
1.598351000,0,0,0,0,1,1,1,1
1.598351083,0,0,1,0,1,1,1,1
1.598351208,1,0,0,0,1,1,1,1
1.598351917,1,0,1,0,1,1,1,1
1.598352042,0,0,0,0,1,1,1,1
1.598352167,0,0,1,0,1,1,1,1
1.598352250,1,0,0,0,1,1,1,1
1.598352375,1,0,1,0,1,1,1,1
1.598352458,1,0,0,0,1,1,1,1
1.598352500,0,0,0,0,1,1,1,1
1.598352583,0,0,1,0,1,1,1,1
1.598352708,1,0,0,0,1,1,1,1
1.598352833,1,0,1,0,1,1,1,1
1.598352917,1,0,0,0,1,1,1,1
1.598353042,1,0,1,0,1,1,1,1
1.598353125,1,0,0,0,1,1,1,1
1.598353250,1,0,1,0,1,1,1,1
1.598353375,0,0,0,0,1,1,1,1
1.598353500,0,0,1,0,1,1,1,1
1.598353583,1,0,0,0,1,1,1,1
1.598354125,0,0,0,0,1,1,1,1
1.598354333,0,0,1,0,1,1,1,1
1.598354417,0,0,0,0,1,1,1,1
1.598354542,0,0,1,0,1,1,1,1
1.598354625,0,0,0,0,1,1,1,1
1.598354667,1,0,0,0,1,1,1,1
1.598354750,1,0,1,0,1,1,1,1
1.598354875,1,0,0,0,1,1,1,1
1.598355000,1,0,1,0,1,1,1,1
1.598355083,0,0,0,0,1,1,1,1
1.598355208,0,0,1,0,1,1,1,1
1.598355333,0,0,0,0,1,1,1,1
1.598355417,0,0,1,0,1,1,1,1
1.598355542,1,0,0,0,1,1,1,1
1.598355667,1,0,1,0,1,1,1,1
1.598355750,0,0,0,0,1,1,1,1
1.598355875,0,0,1,0,1,1,1,1
1.598356000,0,0,0,0,1,1,1,1
1.598356708,0,0,1,0,1,1,1,1
1.598356833,0,0,0,0,1,1,1,1
1.598356917,0,0,1,0,1,1,1,1
1.598357042,1,0,0,0,1,1,1,1
1.598357167,1,0,1,0,1,1,1,1
1.598357250,1,0,0,0,1,1,1,1
1.598357375,1,0,1,0,1,1,1,1
1.598357500,0,0,0,0,1,1,1,1
1.598357583,0,0,1,0,1,1,1,1
1.598357708,1,0,0,0,1,1,1,1
1.598357833,1,0,1,0,1,1,1,1
1.598357917,1,0,0,0,1,1,1,1
1.598358042,1,0,1,0,1,1,1,1
1.598358167,0,0,0,0,1,1,1,1
1.598358250,0,0,1,0,1,1,1,1
1.598358375,0,0,0,0,1,1,1,1
1.598358917,1,0,0,0,1,1,1,1
1.598359083,1,0,1,0,1,1,1,1
1.598359208,0,0,0,0,1,1,1,1
1.598359333,0,0,1,0,1,1,1,1
1.598359417,1,0,0,0,1,1,1,1
1.598359542,1,0,1,0,1,1,1,1
1.598359667,0,0,0,0,1,1,1,1
1.598359750,0,0,1,0,1,1,1,1
1.598359875,1,0,0,0,1,1,1,1
1.598360000,1,0,1,0,1,1,1,1
1.598360083,1,0,0,0,1,1,1,1
1.598360208,1,0,1,0,1,1,1,1
1.598360333,0,0,0,0,1,1,1,1
1.598360417,0,0,1,0,1,1,1,1
1.598360542,0,0,0,0,1,1,1,1
1.598360667,0,0,1,0,1,1,1,1
1.598360750,1,0,0,0,1,1,1,1
1.598361292,0,0,0,0,1,1,1,1
1.598361500,0,0,1,0,1,1,1,1
1.598361583,1,0,0,0,1,1,1,1
1.598361708,1,0,1,0,1,1,1,1
1.598361833,1,0,0,0,1,1,1,1
1.598361917,1,0,1,0,1,1,1,1
1.598362042,0,0,0,0,1,1,1,1
1.598362167,0,0,1,0,1,1,1,1
1.598362250,1,0,0,0,1,1,1,1
1.598362375,1,0,1,0,1,1,1,1
1.598362500,1,0,0,0,1,1,1,1
1.598362583,1,0,1,0,1,1,1,1
1.598362708,0,0,0,0,1,1,1,1
1.598362833,0,0,1,0,1,1,1,1
1.598362917,0,0,0,0,1,1,1,1
1.598363042,0,0,1,0,1,1,1,1
1.598363167,0,0,0,0,1,1,1,1
1.598363667,1,0,0,0,1,1,1,1
1.598363875,1,0,1,0,1,1,1,1
1.598364000,1,0,0,0,1,1,1,1
1.598364083,1,0,1,0,1,1,1,1
1.598364208,1,0,0,0,1,1,1,1
1.598364333,1,0,1,0,1,1,1,1
1.598364417,0,0,0,0,1,1,1,1
1.598364542,0,0,1,0,1,1,1,1
1.598364667,1,0,0,0,1,1,1,1
1.598364750,1,0,1,0,1,1,1,1
1.598364875,0,0,0,0,1,1,1,1
1.598365000,0,0,1,0,1,1,1,1
1.598365083,1,0,0,0,1,1,1,1
1.598365208,1,0,1,0,1,1,1,1
1.598365333,0,0,0,0,1,1,1,1
1.598365417,0,0,1,0,1,1,1,1
1.598365542,1,0,0,0,1,1,1,1
1.598366083,0,0,0,0,1,1,1,1
1.598366250,0,0,1,0,1,1,1,1
1.598366375,0,0,0,0,1,1,1,1
1.598366500,0,0,1,0,1,1,1,1
1.598366583,0,0,0,0,1,1,1,1
1.598366708,0,0,1,0,1,1,1,1
1.598366833,1,0,0,0,1,1,1,1
1.598366917,1,0,1,0,1,1,1,1
1.598367042,1,0,0,0,1,1,1,1
1.598367167,1,0,1,0,1,1,1,1
1.598367250,0,0,0,0,1,1,1,1
1.598367375,0,0,1,0,1,1,1,1
1.598367500,1,0,0,0,1,1,1,1
1.598367583,1,0,1,0,1,1,1,1
1.598367708,1,0,0,0,1,1,1,1
1.598367833,1,0,1,0,1,1,1,1
1.598367917,0,0,0,0,1,1,1,1
1.598368458,1,0,0,0,1,1,1,1
1.598368667,1,0,1,0,1,1,1,1
1.598368750,1,0,0,0,1,1,1,1
1.598368875,1,0,1,0,1,1,1,1
1.598369000,0,0,0,0,1,1,1,1
1.598369083,0,0,1,0,1,1,1,1
1.598369208,0,0,0,0,1,1,1,1
1.598369333,0,0,1,0,1,1,1,1
1.598369417,0,0,0,0,1,1,1,1
1.598369542,0,0,1,0,1,1,1,1
1.598369667,1,0,0,0,1,1,1,1
1.598369750,1,0,1,0,1,1,1,1
1.598369875,0,0,0,0,1,1,1,1
1.598370000,0,0,1,0,1,1,1,1
1.598370083,1,0,0,0,1,1,1,1
1.598370208,1,0,1,0,1,1,1,1
1.598370333,1,0,0,0,1,1,1,1
1.598371042,1,0,1,0,1,1,1,1
1.598371167,0,0,0,0,1,1,1,1
1.598371250,0,0,1,0,1,1,1,1
1.598371375,0,0,0,0,1,1,1,1
1.598371500,0,0,1,0,1,1,1,1
1.598371583,0,0,0,0,1,1,1,1
1.598371708,0,0,1,0,1,1,1,1
1.598371833,0,0,0,0,1,1,1,1
1.598371917,0,0,1,0,1,1,1,1
1.598372042,0,0,0,0,1,1,1,1
1.598372167,0,0,1,0,1,1,1,1
1.598372250,1,0,0,0,1,1,1,1
1.598372375,1,0,1,0,1,1,1,1
1.598372500,1,0,0,0,1,1,1,1
1.598372583,1,0,1,0,1,1,1,1
1.598372708,1,0,0,0,1,1,1,1
1.598373417,1,0,1,0,1,1,1,1
1.598373542,1,0,0,0,1,1,1,1
1.598373667,1,0,1,0,1,1,1,1
1.598373750,1,0,0,0,1,1,1,1
1.598373875,1,0,1,0,1,1,1,1
1.598374000,1,0,0,0,1,1,1,1
1.598374083,1,0,1,0,1,1,1,1
1.598374208,0,0,0,0,1,1,1,1
1.598374333,0,0,1,0,1,1,1,1
1.598374417,0,0,0,0,1,1,1,1
1.598374542,0,0,1,0,1,1,1,1
1.598374667,1,0,0,0,1,1,1,1
1.598374750,1,0,1,0,1,1,1,1
1.598374875,0,0,0,0,1,1,1,1
1.598375000,0,0,1,0,1,1,1,1
1.598375083,1,0,0,0,1,1,1,1
1.598375833,1,0,1,0,1,1,1,1
1.598375917,1,0,0,0,1,1,1,1
1.598376042,1,0,1,0,1,1,1,1
1.598376167,0,0,0,0,1,1,1,1
1.598376250,0,0,1,0,1,1,1,1
1.598376375,1,0,0,0,1,1,1,1
1.598376500,1,0,1,0,1,1,1,1
1.598376583,0,0,0,0,1,1,1,1
1.598376708,0,0,1,0,1,1,1,1
1.598376833,1,0,0,0,1,1,1,1
1.598376917,1,0,1,0,1,1,1,1
1.598377042,0,0,0,0,1,1,1,1
1.598377167,0,0,1,0,1,1,1,1
1.598377250,1,0,0,0,1,1,1,1
1.598377375,1,0,1,0,1,1,1,1
1.598377500,1,0,0,0,1,1,1,1
1.598378000,0,0,0,0,1,1,1,1
1.598378208,0,0,1,0,1,1,1,1
1.598378333,0,0,0,0,1,1,1,1
1.598378417,0,0,1,0,1,1,1,1
1.598378542,0,0,0,0,1,1,1,1
1.598378667,0,0,1,0,1,1,1,1
1.598378750,0,0,0,0,1,1,1,1
1.598378875,0,0,1,0,1,1,1,1
1.598379000,1,0,0,0,1,1,1,1
1.598379083,1,0,1,0,1,1,1,1
1.598379208,0,0,0,0,1,1,1,1
1.598379333,0,0,1,0,1,1,1,1
1.598379417,1,0,0,0,1,1,1,1
1.598379542,1,0,1,0,1,1,1,1
1.598379667,1,0,0,0,1,1,1,1
1.598379750,1,0,1,0,1,1,1,1
1.598379875,0,0,0,0,1,1,1,1
1.598380583,0,0,1,0,1,1,1,1
1.598380708,1,0,0,0,1,1,1,1
1.598380833,1,0,1,0,1,1,1,1
1.598380917,1,0,0,0,1,1,1,1
1.598381042,1,0,1,0,1,1,1,1
1.598381167,1,0,0,0,1,1,1,1
1.598381250,1,0,1,0,1,1,1,1
1.598381375,1,0,0,0,1,1,1,1
1.598381500,1,0,1,0,1,1,1,1
1.598381583,0,0,0,0,1,1,1,1
1.598381708,0,0,1,0,1,1,1,1
1.598381833,0,0,0,0,1,1,1,1
1.598381917,0,0,1,0,1,1,1,1
1.598382042,1,0,0,0,1,1,1,1
1.598382167,1,0,1,0,1,1,1,1
1.598382250,0,0,0,0,1,1,1,1
1.598382792,1,0,0,0,1,1,1,1
1.598383000,1,0,1,0,1,1,1,1
1.598383083,1,0,0,0,1,1,1,1
1.598383208,1,0,1,0,1,1,1,1
1.598383333,0,0,0,0,1,1,1,1
1.598383417,0,0,1,0,1,1,1,1
1.598383542,0,0,0,0,1,1,1,1
1.598383667,0,0,1,0,1,1,1,1
1.598383750,1,0,0,0,1,1,1,1
1.598383875,1,0,1,0,1,1,1,1
1.598384000,0,0,0,0,1,1,1,1
1.598384083,0,0,1,0,1,1,1,1
1.598384208,1,0,0,0,1,1,1,1
1.598384333,1,0,1,0,1,1,1,1
1.598384417,0,0,0,0,1,1,1,1
1.598384542,0,0,1,0,1,1,1,1
1.598384667,1,0,0,0,1,1,1,1
1.598385375,1,0,1,0,1,1,1,1
1.598385500,1,0,0,0,1,1,1,1
1.598385583,1,0,1,0,1,1,1,1
1.598385708,0,0,0,0,1,1,1,1
1.598385833,0,0,1,0,1,1,1,1
1.598385917,0,0,0,0,1,1,1,1
1.598386042,0,0,1,0,1,1,1,1
1.598386167,1,0,0,0,1,1,1,1
1.598386250,1,0,1,0,1,1,1,1
1.598386375,1,0,0,0,1,1,1,1
1.598386500,1,0,1,0,1,1,1,1
1.598386583,0,0,0,0,1,1,1,1
1.598386708,0,0,1,0,1,1,1,1
1.598386833,0,0,0,0,1,1,1,1
1.598386917,0,0,1,0,1,1,1,1
1.598387042,1,0,0,0,1,1,1,1
1.598387583,0,0,0,0,1,1,1,1
1.598387750,0,0,1,0,1,1,1,1
1.598387875,0,0,0,0,1,1,1,1
1.598388000,0,0,1,0,1,1,1,1
1.598388083,0,0,0,0,1,1,1,1
1.598388208,0,0,1,0,1,1,1,1
1.598388333,1,0,0,0,1,1,1,1
1.598388417,1,0,1,0,1,1,1,1
1.598388542,1,0,0,0,1,1,1,1
1.598388667,1,0,1,0,1,1,1,1
1.598388750,0,0,0,0,1,1,1,1
1.598388875,0,0,1,0,1,1,1,1
1.598389000,1,0,0,0,1,1,1,1
1.598389083,1,0,1,0,1,1,1,1
1.598389208,1,0,0,0,1,1,1,1
1.598389333,1,0,1,0,1,1,1,1
1.598389417,0,0,0,0,1,1,1,1
1.598390167,0,0,1,0,1,1,1,1
1.598390250,1,0,0,0,1,1,1,1
1.598390375,1,0,1,0,1,1,1,1
1.598390500,0,0,0,0,1,1,1,1
1.598390583,0,0,1,0,1,1,1,1
1.598390708,1,0,0,0,1,1,1,1
1.598390833,1,0,1,0,1,1,1,1
1.598390917,1,0,0,0,1,1,1,1
1.598391042,1,0,1,0,1,1,1,1
1.598391167,1,0,0,0,1,1,1,1
1.598391250,1,0,1,0,1,1,1,1
1.598391375,0,0,0,0,1,1,1,1
1.598391500,0,0,1,0,1,1,1,1
1.598391583,1,0,0,0,1,1,1,1
1.598391708,1,0,1,0,1,1,1,1
1.598391833,0,0,0,0,1,1,1,1
1.598392542,0,0,1,0,1,1,1,1
1.598392667,0,0,0,0,1,1,1,1
1.598392750,0,0,1,0,1,1,1,1
1.598392875,0,0,0,0,1,1,1,1
1.598393000,0,0,1,0,1,1,1,1
1.598393083,1,0,0,0,1,1,1,1
1.598393208,1,0,1,0,1,1,1,1
1.598393333,1,0,0,0,1,1,1,1
1.598393417,1,0,1,0,1,1,1,1
1.598393542,0,0,0,0,1,1,1,1
1.598393667,0,0,1,0,1,1,1,1
1.598393750,0,0,0,0,1,1,1,1
1.598393875,0,0,1,0,1,1,1,1
1.598394000,1,0,0,0,1,1,1,1
1.598394083,1,0,1,0,1,1,1,1
1.598394208,0,0,0,0,1,1,1,1
1.598394917,0,0,1,0,1,1,1,1
1.598395042,0,0,0,0,1,1,1,1
1.598395167,0,0,1,0,1,1,1,1
1.598395250,0,0,0,0,1,1,1,1
1.598395375,0,0,1,0,1,1,1,1
1.598395500,1,0,0,0,1,1,1,1
1.598395583,1,0,1,0,1,1,1,1
1.598395708,0,0,0,0,1,1,1,1
1.598395833,0,0,1,0,1,1,1,1
1.598395917,0,0,0,0,1,1,1,1
1.598396042,0,0,1,0,1,1,1,1
1.598396167,0,0,0,0,1,1,1,1
1.598396250,0,0,1,0,1,1,1,1
1.598396375,0,0,0,0,1,1,1,1
1.598396500,0,0,1,0,1,1,1,1
1.598396583,0,0,0,0,1,1,1,1
1.598397333,0,0,1,0,1,1,1,1
1.598397417,0,0,0,0,1,1,1,1
1.598397542,0,0,1,0,1,1,1,1
1.598397667,1,0,0,0,1,1,1,1
1.598397750,1,0,1,0,1,1,1,1
1.598397875,0,0,0,0,1,1,1,1
1.598398000,0,0,1,0,1,1,1,1
1.598398083,0,0,0,0,1,1,1,1
1.598398208,0,0,1,0,1,1,1,1
1.598398333,1,0,0,0,1,1,1,1
1.598398417,1,0,1,0,1,1,1,1
1.598398542,0,0,0,0,1,1,1,1
1.598398667,0,0,1,0,1,1,1,1
1.598398750,0,0,0,0,1,1,1,1
1.598398875,0,0,1,0,1,1,1,1
1.598399000,0,0,0,0,1,1,1,1
1.598399708,0,0,1,0,1,1,1,1
1.598399833,1,0,0,0,1,1,1,1
1.598399917,1,0,1,0,1,1,1,1
1.598400042,0,0,0,0,1,1,1,1
1.598400167,0,0,1,0,1,1,1,1
1.598400250,0,0,0,0,1,1,1,1
1.598400292,1,0,0,0,1,1,1,1
1.598400375,1,0,1,0,1,1,1,1
1.598400500,0,0,0,0,1,1,1,1
1.598400583,0,0,1,0,1,1,1,1
1.598400708,1,0,0,0,1,1,1,1
1.598400833,1,0,1,0,1,1,1,1
1.598400917,1,0,0,0,1,1,1,1
1.598401042,1,0,1,0,1,1,1,1
1.598401167,1,0,0,0,1,1,1,1
1.598401250,1,0,1,0,1,1,1,1
1.598401375,0,0,0,0,1,1,1,1
1.598401917,1,0,0,0,1,1,1,1
1.598402083,1,0,1,0,1,1,1,1
1.598402208,1,0,0,0,1,1,1,1
1.598402333,1,0,1,0,1,1,1,1
1.598402417,0,0,0,0,1,1,1,1
1.598402542,0,0,1,0,1,1,1,1
1.598402667,0,0,0,0,1,1,1,1
1.598402750,0,0,1,0,1,1,1,1
1.598402875,0,0,0,0,1,1,1,1
1.598403000,0,0,1,0,1,1,1,1
1.598403083,0,0,0,0,1,1,1,1
1.598403208,0,0,1,0,1,1,1,1
1.598403333,0,0,0,0,1,1,1,1
1.598403458,0,0,1,0,1,1,1,1
1.598403542,0,0,0,0,1,1,1,1
1.598403667,0,0,1,0,1,1,1,1
1.598403750,0,0,0,0,1,1,1,1
1.598403792,1,0,0,0,1,1,1,1
1.598404792,1,0,0,1,1,1,1,1
1.598406500,1,1,0,1,1,1,1,1
1.600125375,1,1,0,0,1,1,1,1
1.600125417,1,0,0,0,1,1,1,1
1.600125792,0,0,0,0,1,1,1,1
1.600126000,0,0,1,0,1,1,1,1
1.600126083,0,0,0,0,1,1,1,1
1.600126208,0,0,1,0,1,1,1,1
1.600126292,0,0,0,0,1,1,1,1
1.600126333,1,1,0,0,1,1,1,1
1.600126417,1,1,1,0,1,1,1,1
1.600126542,0,0,0,0,1,1,1,1
1.600126667,0,0,1,0,1,1,1,1
1.600126750,0,0,0,0,1,1,1,1
1.600126792,0,1,0,0,1,1,1,1
1.600126875,0,1,1,0,1,1,1,1
1.600126958,0,1,0,0,1,1,1,1
1.600127000,1,1,0,0,1,1,1,1
1.600127083,1,1,1,0,1,1,1,1
1.600127208,1,1,0,0,1,1,1,1
1.600127333,1,1,1,0,1,1,1,1
1.600127417,1,1,0,0,1,1,1,1
1.600127458,1,0,0,0,1,1,1,1
1.600127542,1,0,1,0,1,1,1,1
1.600127625,1,0,0,0,1,1,1,1
1.600127667,0,0,0,0,1,1,1,1
1.600128250,0,0,1,0,1,1,1,1
1.600128375,1,0,0,0,1,1,1,1
1.600128500,1,0,1,0,1,1,1,1
1.600128583,1,0,0,0,1,1,1,1
1.600128708,1,0,1,0,1,1,1,1
1.600128833,1,0,0,0,1,1,1,1
1.600128917,1,0,1,0,1,1,1,1
1.600129042,0,0,0,0,1,1,1,1
1.600129167,0,0,1,0,1,1,1,1
1.600129250,0,0,0,0,1,1,1,1
1.600129375,0,0,1,0,1,1,1,1
1.600129500,0,0,0,0,1,1,1,1
1.600129583,0,0,1,0,1,1,1,1
1.600129708,0,0,0,0,1,1,1,1
1.600129833,0,0,1,0,1,1,1,1
1.600129917,0,0,0,0,1,1,1,1
1.600130833,0,0,0,1,1,1,1,1
1.600131792,0,0,0,0,1,1,1,1
1.600132375,0,0,1,0,1,1,1,1
1.600132500,0,0,0,0,1,1,1,1
1.600132583,0,0,1,0,1,1,1,1
1.600132708,1,0,0,0,1,1,1,1
1.600132833,1,0,1,0,1,1,1,1
1.600132917,0,0,0,0,1,1,1,1
1.600133042,0,0,1,0,1,1,1,1
1.600133167,0,1,0,0,1,1,1,1
1.600133250,0,1,1,0,1,1,1,1
1.600133375,0,1,0,0,1,1,1,1
1.600133500,0,1,1,0,1,1,1,1
1.600133583,0,1,0,0,1,1,1,1
1.600133708,0,1,1,0,1,1,1,1
1.600133833,0,0,0,0,1,1,1,1
1.600133917,0,0,1,0,1,1,1,1
1.600134042,0,0,0,0,1,1,1,1
1.600134667,0,0,1,0,1,1,1,1
1.600134750,0,0,0,0,1,1,1,1
1.600134875,0,0,1,0,1,1,1,1
1.600135000,0,0,0,0,1,1,1,1
1.600135083,0,0,1,0,1,1,1,1
1.600135208,0,0,0,0,1,1,1,1
1.600135333,0,0,1,0,1,1,1,1
1.600135417,0,0,0,0,1,1,1,1
1.600135542,0,0,1,0,1,1,1,1
1.600135667,0,0,0,0,1,1,1,1
1.600135750,0,0,1,0,1,1,1,1
1.600135875,0,0,0,0,1,1,1,1
1.600136000,0,0,1,0,1,1,1,1
1.600136083,0,0,0,0,1,1,1,1
1.600136208,0,0,1,0,1,1,1,1
1.600136333,0,0,0,0,1,1,1,1
1.600137208,0,0,0,1,1,1,1,1
1.600138458,0,0,0,0,1,1,1,1
1.600139042,0,0,1,0,1,1,1,1
1.600139167,0,0,0,0,1,1,1,1
1.600139250,0,0,1,0,1,1,1,1
1.600139375,1,0,0,0,1,1,1,1
1.600139500,1,0,1,0,1,1,1,1
1.600139583,0,0,0,0,1,1,1,1
1.600139708,0,0,1,0,1,1,1,1
1.600139833,0,1,0,0,1,1,1,1
1.600139917,0,1,1,0,1,1,1,1
1.600140042,1,1,0,0,1,1,1,1
1.600140167,1,1,1,0,1,1,1,1
1.600140250,1,1,0,0,1,1,1,1
1.600140375,1,1,1,0,1,1,1,1
1.600140500,1,0,0,0,1,1,1,1
1.600140583,1,0,1,0,1,1,1,1
1.600140708,0,0,0,0,1,1,1,1
1.600141333,0,0,1,0,1,1,1,1
1.600141417,1,0,0,0,1,1,1,1
1.600141542,1,0,1,0,1,1,1,1
1.600141667,1,0,0,0,1,1,1,1
1.600141750,1,0,1,0,1,1,1,1
1.600141875,1,0,0,0,1,1,1,1
1.600142000,1,0,1,0,1,1,1,1
1.600142083,0,0,0,0,1,1,1,1
1.600142208,0,0,1,0,1,1,1,1
1.600142333,0,0,0,0,1,1,1,1
1.600142417,0,0,1,0,1,1,1,1
1.600142542,0,0,0,0,1,1,1,1
1.600142667,0,0,1,0,1,1,1,1
1.600142750,0,0,0,0,1,1,1,1
1.600142875,0,0,1,0,1,1,1,1
1.600143000,0,0,0,0,1,1,1,1
1.600143875,0,0,0,1,1,1,1,1
1.600145000,0,0,0,0,1,1,1,1
1.600145333,1,0,0,0,1,1,1,1
1.600145542,1,0,1,0,1,1,1,1
1.600145667,1,0,0,0,1,1,1,1
1.600145750,1,0,1,0,1,1,1,1
1.600145875,1,0,0,0,1,1,1,1
1.600146000,1,0,1,0,1,1,1,1
1.600146083,0,0,0,0,1,1,1,1
1.600146208,0,0,1,0,1,1,1,1
1.600146333,0,1,0,0,1,1,1,1
1.600146417,0,1,1,0,1,1,1,1
1.600146542,0,1,0,0,1,1,1,1
1.600146667,0,1,1,0,1,1,1,1
1.600146750,1,1,0,0,1,1,1,1
1.600146875,1,1,1,0,1,1,1,1
1.600147000,0,0,0,0,1,1,1,1
1.600147083,0,0,1,0,1,1,1,1
1.600147208,1,0,0,0,1,1,1,1
1.600148083,1,0,0,1,1,1,1,1
1.600149083,1,0,0,0,1,1,1,1
1.600149458,0,0,0,0,1,1,1,1
1.600149667,0,0,1,0,1,1,1,1
1.600149750,0,0,0,0,1,1,1,1
1.600149875,0,0,1,0,1,1,1,1
1.600150000,1,0,0,0,1,1,1,1
1.600150083,1,0,1,0,1,1,1,1
1.600150208,0,0,0,0,1,1,1,1
