Time[s], MOSI, MISO, SCLK, CSC, PKT, RET
0.566262875000000, 0, 0, 0, 0, 0, 1
0.566269625000000, 1, 0, 0, 0, 0, 1
0.566271125000000, 1, 0, 1, 0, 0, 1
0.566271625000000, 1, 0, 0, 0, 0, 1
0.566279000000000, 0, 0, 0, 0, 0, 1
0.566279875000000, 0, 0, 1, 0, 0, 1
0.566280375000000, 0, 0, 0, 0, 0, 1
0.566287125000000, 1, 0, 0, 0, 0, 1
0.566288625000000, 1, 0, 1, 0, 0, 1
0.566289125000000, 1, 0, 0, 0, 0, 1
0.566297375000000, 1, 0, 1, 0, 0, 1
0.566297875000000, 1, 0, 0, 0, 0, 1
0.566305250000000, 0, 0, 0, 0, 0, 1
0.566306125000000, 0, 1, 1, 0, 0, 1
0.566306625000000, 0, 1, 0, 0, 0, 1
0.566317375000000, 1, 1, 0, 0, 0, 1
0.566318750000000, 1, 0, 1, 0, 0, 1
0.566319375000000, 1, 0, 0, 0, 0, 1
0.566326625000000, 0, 0, 0, 0, 0, 1
0.566327500000000, 0, 0, 1, 0, 0, 1
0.566328125000000, 0, 0, 0, 0, 0, 1
0.566336250000000, 0, 0, 1, 0, 0, 1
0.566336875000000, 0, 0, 0, 0, 0, 1
0.566345000000000, 0, 0, 1, 0, 0, 1
0.566345625000000, 0, 0, 0, 0, 0, 1
0.566353750000000, 0, 0, 1, 0, 0, 1
0.566354375000000, 0, 0, 0, 0, 0, 1
0.566362500000000, 0, 0, 1, 0, 0, 1
0.566363125000000, 0, 0, 0, 0, 0, 1
0.566371250000000, 0, 0, 1, 0, 0, 1
0.566371875000000, 0, 0, 0, 0, 0, 1
0.566378625000000, 1, 0, 0, 0, 0, 1
0.566380000000000, 1, 1, 1, 0, 0, 1
0.566380625000000, 1, 1, 0, 0, 0, 1
0.566384875000000, 1, 1, 0, 1, 0, 1
0.566389750000000, 1, 1, 0, 0, 0, 1
0.566397125000000, 0, 1, 0, 0, 0, 1
0.566398000000000, 0, 0, 1, 0, 0, 1
0.566398500000000, 0, 0, 0, 0, 0, 1
0.566406750000000, 0, 0, 1, 0, 0, 1
0.566407250000000, 0, 0, 0, 0, 0, 1
0.566415500000000, 0, 0, 1, 0, 0, 1
0.566416125000000, 0, 0, 0, 0, 0, 1
0.566424250000000, 0, 0, 1, 0, 0, 1
0.566424875000000, 0, 0, 0, 0, 0, 1
0.566433000000000, 0, 0, 1, 0, 0, 1
0.566433625000000, 0, 0, 0, 0, 0, 1
0.566441750000000, 0, 0, 1, 0, 0, 1
0.566442375000000, 0, 0, 0, 0, 0, 1
0.566449125000000, 1, 0, 0, 0, 0, 1
0.566450500000000, 1, 0, 1, 0, 0, 1
0.566451125000000, 1, 0, 0, 0, 0, 1
0.566458375000000, 0, 0, 0, 0, 0, 1
0.566459250000000, 0, 1, 1, 0, 0, 1
0.566459875000000, 0, 1, 0, 0, 0, 1
0.566471875000000, 0, 0, 1, 0, 0, 1
0.566472500000000, 0, 0, 0, 0, 0, 1
0.566479250000000, 1, 0, 0, 0, 0, 1
0.566480625000000, 1, 0, 1, 0, 0, 1
0.566481250000000, 1, 0, 0, 0, 0, 1
0.566489375000000, 1, 0, 1, 0, 0, 1
0.566490000000000, 1, 0, 0, 0, 0, 1
0.566497250000000, 0, 0, 0, 0, 0, 1
0.566498125000000, 0, 0, 1, 0, 0, 1
0.566498750000000, 0, 0, 0, 0, 0, 1
0.566507000000000, 0, 0, 1, 0, 0, 1
0.566507500000000, 0, 0, 0, 0, 0, 1
0.566514250000000, 1, 0, 0, 0, 0, 1
0.566515750000000, 1, 0, 1, 0, 0, 1
0.566516250000000, 1, 0, 0, 0, 0, 1
0.566524500000000, 1, 0, 1, 0, 0, 1
0.566525000000000, 1, 0, 0, 0, 0, 1
0.566532250000000, 0, 0, 0, 0, 0, 1
0.566533250000000, 0, 1, 1, 0, 0, 1
0.566533750000000, 0, 1, 0, 0, 0, 1
0.566545875000000, 0, 0, 1, 0, 0, 1
0.566546375000000, 0, 0, 0, 0, 0, 1
0.566554625000000, 0, 0, 1, 0, 0, 1
0.566555125000000, 0, 0, 0, 0, 0, 1
0.566563375000000, 0, 0, 1, 0, 0, 1
0.566563875000000, 0, 0, 0, 0, 0, 1
0.566570625000000, 1, 0, 0, 0, 0, 1
0.566572125000000, 1, 0, 1, 0, 0, 1
0.566572625000000, 1, 0, 0, 0, 0, 1
0.566579875000000, 0, 0, 0, 0, 0, 1
0.566580875000000, 0, 0, 1, 0, 0, 1
0.566581375000000, 0, 0, 0, 0, 0, 1
0.566588125000000, 1, 0, 0, 0, 0, 1
0.566589625000000, 1, 0, 1, 0, 0, 1
0.566590125000000, 1, 0, 0, 0, 0, 1
0.566598375000000, 1, 0, 1, 0, 0, 1
0.566598875000000, 1, 0, 0, 0, 0, 1
0.566607125000000, 1, 1, 1, 0, 0, 1
0.566607625000000, 1, 1, 0, 0, 0, 1
0.566612000000000, 1, 1, 0, 1, 0, 1
0.566616875000000, 1, 1, 0, 0, 0, 1
0.566624125000000, 0, 1, 0, 0, 0, 1
0.566625125000000, 0, 0, 1, 0, 0, 1
0.566625625000000, 0, 0, 0, 0, 0, 1
0.566633875000000, 0, 0, 1, 0, 0, 1
0.566634375000000, 0, 0, 0, 0, 0, 1
0.566642625000000, 0, 0, 1, 0, 0, 1
0.566643125000000, 0, 0, 0, 0, 0, 1
0.566651375000000, 0, 0, 1, 0, 0, 1
0.566651875000000, 0, 0, 0, 0, 0, 1
0.566660125000000, 0, 0, 1, 0, 0, 1
0.566660625000000, 0, 0, 0, 0, 0, 1
0.566667375000000, 1, 0, 0, 0, 0, 1
0.566668875000000, 1, 0, 1, 0, 0, 1
0.566669375000000, 1, 0, 0, 0, 0, 1
0.566676625000000, 0, 0, 0, 0, 0, 1
0.566677625000000, 0, 0, 1, 0, 0, 1
0.566678125000000, 0, 0, 0, 0, 0, 1
0.566686375000000, 0, 1, 1, 0, 0, 1
0.566686875000000, 0, 1, 0, 0, 0, 1
0.566697500000000, 1, 1, 0, 0, 0, 1
0.566699000000000, 1, 0, 1, 0, 0, 1
0.566699500000000, 1, 0, 0, 0, 0, 1
0.566706750000000, 0, 0, 0, 0, 0, 1
0.566707750000000, 0, 0, 1, 0, 0, 1
0.566708250000000, 0, 0, 0, 0, 0, 1
0.566716500000000, 0, 0, 1, 0, 0, 1
0.566717000000000, 0, 0, 0, 0, 0, 1
0.566723750000000, 1, 0, 0, 0, 0, 1
0.566725250000000, 1, 0, 1, 0, 0, 1
0.566725750000000, 1, 0, 0, 0, 0, 1
0.566734000000000, 1, 0, 1, 0, 0, 1
0.566734500000000, 1, 0, 0, 0, 0, 1
0.566742750000000, 1, 0, 1, 0, 0, 1
0.566743250000000, 1, 0, 0, 0, 0, 1
0.566750500000000, 0, 0, 0, 0, 0, 1
0.566751500000000, 0, 0, 1, 0, 0, 1
0.566752000000000, 0, 0, 0, 0, 0, 1
0.566760250000000, 0, 1, 1, 0, 0, 1
0.566760750000000, 0, 1, 0, 0, 0, 1
0.566771375000000, 1, 1, 0, 0, 0, 1
0.566772875000000, 1, 0, 1, 0, 0, 1
0.566773375000000, 1, 0, 0, 0, 0, 1
0.566781625000000, 1, 0, 1, 0, 0, 1
0.566782125000000, 1, 0, 0, 0, 0, 1
0.566789500000000, 0, 0, 0, 0, 0, 1
0.566790375000000, 0, 0, 1, 0, 0, 1
0.566790875000000, 0, 0, 0, 0, 0, 1
0.566799125000000, 0, 0, 1, 0, 0, 1
0.566799625000000, 0, 0, 0, 0, 0, 1
0.566806375000000, 1, 0, 0, 0, 0, 1
0.566807875000000, 1, 0, 1, 0, 0, 1
0.566808375000000, 1, 0, 0, 0, 0, 1
0.566815750000000, 0, 0, 0, 0, 0, 1
0.566816625000000, 0, 0, 1, 0, 0, 1
0.566817125000000, 0, 0, 0, 0, 0, 1
0.566825375000000, 0, 0, 1, 0, 0, 1
0.566825875000000, 0, 0, 0, 0, 0, 1
0.566832625000000, 1, 0, 0, 0, 0, 1
0.566834125000000, 1, 1, 1, 0, 0, 1
0.566834625000000, 1, 1, 0, 0, 0, 1
0.566839000000000, 1, 1, 0, 1, 0, 1
0.566843875000000, 1, 1, 0, 0, 0, 1
0.566851250000000, 0, 1, 0, 0, 0, 1
0.566852125000000, 0, 0, 1, 0, 0, 1
0.566852625000000, 0, 0, 0, 0, 0, 1
0.566860875000000, 0, 0, 1, 0, 0, 1
0.566861375000000, 0, 0, 0, 0, 0, 1
0.566869625000000, 0, 0, 1, 0, 0, 1
0.566870125000000, 0, 0, 0, 0, 0, 1
0.566878375000000, 0, 0, 1, 0, 0, 1
0.566878875000000, 0, 0, 0, 0, 0, 1
0.566887125000000, 0, 0, 1, 0, 0, 1
0.566887625000000, 0, 0, 0, 0, 0, 1
0.566894375000000, 1, 0, 0, 0, 0, 1
0.566895875000000, 1, 0, 1, 0, 0, 1
0.566896375000000, 1, 0, 0, 0, 0, 1
0.566903750000000, 0, 0, 0, 0, 0, 1
0.566904625000000, 0, 0, 1, 0, 0, 1
0.566905125000000, 0, 0, 0, 0, 0, 1
0.566911875000000, 1, 0, 0, 0, 0, 1
0.566913375000000, 1, 1, 1, 0, 0, 1
0.566913875000000, 1, 1, 0, 0, 0, 1
0.566925125000000, 0, 1, 0, 0, 0, 1
0.566926000000000, 0, 0, 1, 0, 0, 1
0.566926625000000, 0, 0, 0, 0, 0, 1
0.566933375000000, 1, 0, 0, 0, 0, 1
0.566934750000000, 1, 0, 1, 0, 0, 1
0.566935375000000, 1, 0, 0, 0, 0, 1
0.566943500000000, 1, 0, 1, 0, 0, 1
0.566944125000000, 1, 0, 0, 0, 0, 1
0.566951375000000, 0, 0, 0, 0, 0, 1
0.566952250000000, 0, 0, 1, 0, 0, 1
0.566952875000000, 0, 0, 0, 0, 0, 1
0.566961000000000, 0, 0, 1, 0, 0, 1
0.566961625000000, 0, 0, 0, 0, 0, 1
0.566968375000000, 1, 0, 0, 0, 0, 1
0.566969750000000, 1, 0, 1, 0, 0, 1
0.566970375000000, 1, 0, 0, 0, 0, 1
0.566978500000000, 1, 0, 1, 0, 0, 1
0.566979125000000, 1, 0, 0, 0, 0, 1
0.566986375000000, 0, 0, 0, 0, 0, 1
0.566987250000000, 0, 1, 1, 0, 0, 1
0.566987875000000, 0, 1, 0, 0, 0, 1
0.566999875000000, 0, 1, 1, 0, 0, 1
0.567000000000000, 0, 0, 1, 0, 0, 1
0.567000500000000, 0, 0, 0, 0, 0, 1
0.567008625000000, 0, 0, 1, 0, 0, 1
0.567009250000000, 0, 0, 0, 0, 0, 1
0.567016000000000, 1, 0, 0, 0, 0, 1
0.567017500000000, 1, 0, 1, 0, 0, 1
0.567018000000000, 1, 0, 0, 0, 0, 1
0.567026250000000, 1, 0, 1, 0, 0, 1
0.567026750000000, 1, 0, 0, 0, 0, 1
0.567034000000000, 0, 0, 0, 0, 0, 1
0.567035000000000, 0, 0, 1, 0, 0, 1
