Time[s], MOSI, MISO, SCLK, CS, CE
1.421659500000000, 1, 0, 1, 1, 1
1.421666187500000, 1, 1, 1, 1, 1
1.421666875000000, 1, 0, 1, 1, 1
1.421672812500000, 1, 1, 1, 1, 1
1.421674250000000, 1, 0, 1, 1, 1
1.421680812500000, 1, 1, 1, 1, 1
1.421681625000000, 1, 0, 1, 1, 1
1.421687500000000, 1, 1, 1, 1, 1
1.421689062500000, 1, 0, 1, 1, 1
1.421695500000000, 1, 1, 1, 1, 1
1.421696437500000, 1, 0, 1, 1, 1
1.421702187500000, 1, 1, 1, 1, 1
1.421703812500000, 1, 0, 1, 1, 1
1.421710187500000, 1, 1, 1, 1, 1
1.421711187500000, 1, 0, 1, 1, 1
1.421716875000000, 1, 1, 1, 1, 1
1.421718562500000, 1, 0, 1, 1, 1
1.421724875000000, 1, 1, 1, 1, 1
1.421726000000000, 1, 0, 1, 1, 1
1.421731500000000, 1, 1, 1, 1, 1
1.421733375000000, 1, 0, 1, 1, 1
1.421739500000000, 1, 1, 1, 1, 1
1.421740750000000, 1, 0, 1, 1, 1
1.421746187500000, 1, 1, 1, 1, 1
1.421748125000000, 1, 0, 1, 1, 1
1.421754187500000, 1, 1, 1, 1, 1
1.421755500000000, 1, 0, 1, 1, 1
1.421762187500000, 1, 1, 1, 1, 1
1.421762875000000, 1, 0, 1, 1, 1
1.421768875000000, 1, 1, 1, 1, 1
1.421770312500000, 1, 0, 1, 1, 1
1.421776875000000, 1, 1, 1, 1, 1
1.421777687500000, 1, 0, 1, 1, 1
1.421783562500000, 1, 1, 1, 1, 1
1.421785062500000, 1, 0, 1, 1, 1
1.421791562500000, 1, 1, 1, 1, 1
1.421792437500000, 1, 0, 1, 1, 1
1.421798187500000, 1, 1, 1, 1, 1
1.421799812500000, 1, 0, 1, 1, 1
1.421806187500000, 1, 1, 1, 1, 1
1.421807250000000, 1, 0, 1, 1, 1
1.421814187500000, 1, 1, 1, 1, 1
1.421814625000000, 1, 0, 1, 1, 1
1.421820875000000, 1, 1, 1, 1, 1
1.421822000000000, 1, 0, 1, 1, 1
1.421828875000000, 1, 1, 1, 1, 1
1.421829375000000, 1, 0, 1, 1, 1
1.421835562500000, 1, 1, 1, 1, 1
1.421836750000000, 1, 0, 1, 1, 1
1.421843562500000, 1, 1, 1, 1, 1
1.421844125000000, 1, 0, 1, 1, 1
1.421858187500000, 1, 1, 1, 1, 1
1.421858937500000, 1, 0, 1, 1, 1
1.421864937500000, 1, 1, 1, 1, 1
1.421866312500000, 1, 0, 1, 1, 1
1.421879562500000, 1, 1, 1, 1, 1
1.421881062500000, 1, 0, 1, 1, 1
1.421902250000000, 1, 1, 1, 1, 1
1.421903250000000, 1, 0, 1, 1, 1
1.421916875000000, 1, 1, 1, 1, 1
1.421918000000000, 1, 0, 1, 1, 1
1.421954250000000, 1, 1, 1, 1, 1
1.421954937500000, 1, 0, 1, 1, 1
1.437754312500000, 1, 1, 1, 1, 1
1.437755062500000, 1, 0, 1, 1, 1
1.437769000000000, 1, 1, 1, 1, 1
1.437769875000000, 1, 0, 1, 1, 1
1.437777000000000, 1, 1, 1, 1, 1
1.437777250000000, 1, 0, 1, 1, 1
1.437783625000000, 1, 1, 1, 1, 1
1.437784625000000, 1, 0, 1, 1, 1
1.437791625000000, 1, 1, 1, 1, 1
1.437792000000000, 1, 0, 1, 1, 1
1.437798312500000, 1, 1, 1, 1, 1
1.437799375000000, 1, 0, 1, 1, 1
1.437806312500000, 1, 1, 1, 1, 1
1.437806812500000, 1, 0, 1, 1, 1
1.437813000000000, 1, 1, 1, 1, 1
1.437814187500000, 1, 0, 1, 1, 1
1.437819687500000, 1, 1, 1, 1, 1
1.437821562500000, 1, 0, 1, 1, 1
1.437827687500000, 1, 1, 1, 1, 1
1.437828937500000, 1, 0, 1, 1, 1
1.437834375000000, 1, 1, 1, 1, 1
1.437836312500000, 1, 0, 1, 1, 1
1.437842312500000, 1, 1, 1, 1, 1
1.437843750000000, 1, 0, 1, 1, 1
1.437850312500000, 1, 1, 1, 1, 1
1.437851125000000, 1, 0, 1, 1, 1
1.437857000000000, 1, 1, 1, 1, 1
1.437858500000000, 1, 0, 1, 1, 1
1.437865000000000, 1, 1, 1, 1, 1
1.437865875000000, 1, 0, 1, 1, 1
1.437871687500000, 1, 1, 1, 1, 1
1.437873250000000, 1, 0, 1, 1, 1
1.437879687500000, 1, 1, 1, 1, 1
1.437880625000000, 1, 0, 1, 1, 1
1.437886312500000, 1, 1, 1, 1, 1
1.437888062500000, 1, 0, 1, 1, 1
1.437894312500000, 1, 1, 1, 1, 1
1.437895437500000, 1, 0, 1, 1, 1
1.437901000000000, 1, 1, 1, 1, 1
1.437902812500000, 1, 0, 1, 1, 1
1.437909000000000, 1, 1, 1, 1, 1
1.437910187500000, 1, 0, 1, 1, 1
1.437915687500000, 1, 1, 1, 1, 1
1.437917562500000, 1, 0, 1, 1, 1
1.437923687500000, 1, 1, 1, 1, 1
1.437925000000000, 1, 0, 1, 1, 1
1.437930312500000, 1, 1, 1, 1, 1
1.437932375000000, 1, 0, 1, 1, 1
1.437938312500000, 1, 1, 1, 1, 1
1.437939750000000, 1, 0, 1, 1, 1
1.437945000000000, 1, 1, 1, 1, 1
1.437947125000000, 1, 0, 1, 1, 1
1.437953000000000, 1, 1, 1, 1, 1
1.437954500000000, 1, 0, 1, 1, 1
1.437959812500000, 1, 1, 1, 1, 1
1.437961937500000, 1, 0, 1, 1, 1
1.437967437500000, 1, 1, 1, 1, 1
1.437969312500000, 1, 0, 1, 1, 1
1.437974562500000, 1, 1, 1, 1, 1
1.437974750000000, 1, 0, 1, 1, 1
1.437974812500000, 1, 1, 1, 1, 1
1.437976687500000, 1, 0, 1, 1, 1
1.437982312500000, 1, 1, 1, 1, 1
1.437984062500000, 1, 0, 1, 1, 1
1.437989375000000, 1, 1, 1, 1, 1
1.437989437500000, 1, 0, 1, 1, 1
1.437989562500000, 1, 1, 1, 1, 1
1.437991437500000, 1, 0, 1, 1, 1
1.437996875000000, 1, 1, 1, 1, 1
1.437998812500000, 1, 0, 1, 1, 1
1.438004375000000, 1, 1, 1, 1, 1
1.438006250000000, 1, 0, 1, 1, 1
1.438011687500000, 1, 1, 1, 1, 1
1.438013625000000, 1, 0, 1, 1, 1
1.438019125000000, 1, 1, 1, 1, 1
1.438021000000000, 1, 0, 1, 1, 1
1.438026375000000, 1, 1, 1, 1, 1
1.438028375000000, 1, 0, 1, 1, 1
1.438034062500000, 1, 1, 1, 1, 1
1.438035750000000, 1, 0, 1, 1, 1
1.438041062500000, 1, 1, 1, 1, 1
1.438043187500000, 1, 0, 1, 1, 1
1.438048750000000, 1, 1, 1, 1, 1
1.438050562500000, 1, 0, 1, 1, 1
1.438055812500000, 1, 1, 1, 1, 1
1.438057937500000, 1, 0, 1, 1, 1
1.438063437500000, 1, 1, 1, 1, 1
1.438065312500000, 1, 0, 1, 1, 1
1.438070625000000, 1, 1, 1, 1, 1
1.438072687500000, 1, 0, 1, 1, 1
1.438078125000000, 1, 1, 1, 1, 1
1.438080125000000, 1, 0, 1, 1, 1
1.438085375000000, 1, 1, 1, 1, 1
1.438085437500000, 1, 0, 1, 1, 1
1.438085625000000, 1, 1, 1, 1, 1
1.438087500000000, 1, 0, 1, 1, 1
1.438092812500000, 1, 1, 1, 1, 1
1.438094875000000, 1, 0, 1, 1, 1
1.438100375000000, 1, 1, 1, 1, 1
1.438102250000000, 1, 0, 1, 1, 1
1.438107500000000, 1, 1, 1, 1, 1
1.438109625000000, 1, 0, 1, 1, 1
1.438115125000000, 1, 1, 1, 1, 1
1.438117000000000, 1, 0, 1, 1, 1
1.438122250000000, 1, 1, 1, 1, 1
1.438124437500000, 1, 0, 1, 1, 1
1.438129875000000, 1, 1, 1, 1, 1
1.438131812500000, 1, 0, 1, 1, 1
1.438137062500000, 1, 1, 1, 1, 1
1.438139187500000, 1, 0, 1, 1, 1
1.438144625000000, 1, 1, 1, 1, 1
1.438146562500000, 1, 0, 1, 1, 1
1.438151875000000, 1, 1, 1, 1, 1
1.438153937500000, 1, 0, 1, 1, 1
1.438159375000000, 1, 1, 1, 1, 1
1.438161375000000, 1, 0, 1, 1, 1
1.438166625000000, 1, 1, 1, 1, 1
1.438166812500000, 1, 0, 1, 1, 1
1.438166875000000, 1, 1, 1, 1, 1
1.438168750000000, 1, 0, 1, 1, 1
1.438174125000000, 1, 1, 1, 1, 1
1.438176125000000, 1, 0, 1, 1, 1
1.438181437500000, 1, 1, 1, 1, 1
1.438181500000000, 1, 0, 1, 1, 1
1.438181625000000, 1, 1, 1, 1, 1
1.438183500000000, 1, 0, 1, 1, 1
1.438188812500000, 1, 1, 1, 1, 1
1.438190875000000, 1, 0, 1, 1, 1
1.438196375000000, 1, 1, 1, 1, 1
1.438198312500000, 1, 0, 1, 1, 1
1.438203500000000, 1, 1, 1, 1, 1
1.438205687500000, 1, 0, 1, 1, 1
1.438211187500000, 1, 1, 1, 1, 1
1.438213062500000, 1, 0, 1, 1, 1
1.438218250000000, 1, 1, 1, 1, 1
1.438220437500000, 1, 0, 1, 1, 1
1.438225875000000, 1, 1, 1, 1, 1
1.438227812500000, 1, 0, 1, 1, 1
1.438233125000000, 1, 1, 1, 1, 1
1.438235187500000, 1, 0, 1, 1, 1
1.438240687500000, 1, 1, 1, 1, 1
1.438242625000000, 1, 0, 1, 1, 1
1.438247875000000, 1, 1, 1, 1, 1
1.438250000000000, 1, 0, 1, 1, 1
1.438255375000000, 1, 1, 1, 1, 1
1.438257375000000, 1, 0, 1, 1, 1
1.438262687500000, 1, 1, 1, 1, 1
1.438264750000000, 1, 0, 1, 1, 1
1.438270187500000, 1, 1, 1, 1, 1
1.438272125000000, 1, 0, 1, 1, 1
1.438277437500000, 1, 1, 1, 1, 1
1.438277500000000, 1, 0, 1, 1, 1
1.438277687500000, 1, 1, 1, 1, 1
1.438279562500000, 1, 0, 1, 1, 1
1.438284875000000, 1, 1, 1, 1, 1
1.438286937500000, 1, 0, 1, 1, 1
1.438292437500000, 1, 1, 1, 1, 1
1.438294312500000, 1, 0, 1, 1, 1
1.438299562500000, 1, 1, 1, 1, 1
1.438301687500000, 1, 0, 1, 1, 1
1.438307187500000, 1, 1, 1, 1, 1
1.438309062500000, 1, 0, 1, 1, 1
1.438314312500000, 1, 1, 1, 1, 1
1.438316500000000, 1, 0, 1, 1, 1
1.438321937500000, 1, 1, 1, 1, 1
1.438323875000000, 1, 0, 1, 1, 1
1.438329125000000, 1, 1, 1, 1, 1
1.438331250000000, 1, 0, 1, 1, 1
1.438336687500000, 1, 1, 1, 1, 1
1.438338625000000, 1, 0, 1, 1, 1
1.438343937500000, 1, 1, 1, 1, 1
1.438346000000000, 1, 0, 1, 1, 1
1.438351437500000, 1, 1, 1, 1, 1
1.438353375000000, 1, 0, 1, 1, 1
1.438358687500000, 1, 1, 1, 1, 1
1.438358875000000, 1, 0, 1, 1, 1
1.438358937500000, 1, 1, 1, 1, 1
1.438360812500000, 1, 0, 1, 1, 1
1.438366187500000, 1, 1, 1, 1, 1
1.438368187500000, 1, 0, 1, 1, 1
1.438373437500000, 1, 1, 1, 1, 1
1.438373562500000, 1, 0, 1, 1, 1
1.438373687500000, 1, 1, 1, 1, 1
1.438375562500000, 1, 0, 1, 1, 1
1.438380875000000, 1, 1, 1, 1, 1
1.438382937500000, 1, 0, 1, 1, 1
1.438388437500000, 1, 1, 1, 1, 1
1.438390312500000, 1, 0, 1, 1, 1
1.438395562500000, 1, 1, 1, 1, 1
1.438397750000000, 1, 0, 1, 1, 1
1.438403250000000, 1, 1, 1, 1, 1
1.438405125000000, 1, 0, 1, 1, 1
1.438410312500000, 1, 1, 1, 1, 1
1.438412500000000, 1, 0, 1, 1, 1
1.438418000000000, 1, 1, 1, 1, 1
1.438419875000000, 1, 0, 1, 1, 1
1.438425187500000, 1, 1, 1, 1, 1
1.438427250000000, 1, 0, 1, 1, 1
1.438432750000000, 1, 1, 1, 1, 1
1.438434625000000, 1, 0, 1, 1, 1
1.438439937500000, 1, 1, 1, 1, 1
1.438442062500000, 1, 0, 1, 1, 1
1.438447500000000, 1, 1, 1, 1, 1
1.438449437500000, 1, 0, 1, 1, 1
1.438454687500000, 1, 1, 1, 1, 1
1.438454875000000, 1, 0, 1, 1, 1
1.438454937500000, 1, 1, 1, 1, 1
1.438456812500000, 1, 0, 1, 1, 1
1.438462250000000, 1, 1, 1, 1, 1
1.438464187500000, 1, 0, 1, 1, 1
1.438469437500000, 1, 1, 1, 1, 1
1.438469562500000, 1, 0, 1, 1, 1
1.438469687500000, 1, 1, 1, 1, 1
1.438471562500000, 1, 0, 1, 1, 1
1.438476875000000, 1, 1, 1, 1, 1
1.438479000000000, 1, 0, 1, 1, 1
1.438484500000000, 1, 1, 1, 1, 1
1.438486375000000, 1, 0, 1, 1, 1
1.438491562500000, 1, 1, 1, 1, 1
1.438493750000000, 1, 0, 1, 1, 1
1.438499250000000, 1, 1, 1, 1, 1
1.438501125000000, 1, 0, 1, 1, 1
1.438506500000000, 1, 1, 1, 1, 1
1.438508500000000, 1, 0, 1, 1, 1
1.438514000000000, 1, 1, 1, 1, 1
1.438515937500000, 1, 0, 1, 1, 1
1.438521187500000, 1, 1, 1, 1, 1
1.438523312500000, 1, 0, 1, 1, 1
1.438528812500000, 1, 1, 1, 1, 1
1.438530687500000, 1, 0, 1, 1, 1
1.438535937500000, 1, 1, 1, 1, 1
1.438538062500000, 1, 0, 1, 1, 1
1.438543562500000, 1, 1, 1, 1, 1
1.438545437500000, 1, 0, 1, 1, 1
1.438550750000000, 1, 1, 1, 1, 1
1.438550937500000, 1, 0, 1, 1, 1
1.438551000000000, 1, 1, 1, 1, 1
1.438552812500000, 1, 0, 1, 1, 1
1.438558500000000, 1, 1, 1, 1, 1
1.438560250000000, 1, 0, 1, 1, 1
1.438565500000000, 1, 1, 1, 1, 1
1.438565562500000, 1, 0, 1, 1, 1
1.438565750000000, 1, 1, 1, 1, 1
1.438567625000000, 1, 0, 1, 1, 1
1.438572937500000, 1, 1, 1, 1, 1
1.438575000000000, 1, 0, 1, 1, 1
1.438580500000000, 1, 1, 1, 1, 1
1.438582375000000, 1, 0, 1, 1, 1
1.438587687500000, 1, 1, 1, 1, 1
1.438589750000000, 1, 0, 1, 1, 1
1.438595562500000, 1, 1, 1, 1, 1
1.438597187500000, 1, 0, 1, 1, 1
1.438602500000000, 1, 1, 1, 1, 1
1.438604562500000, 1, 0, 1, 1, 1
1.438610250000000, 1, 1, 1, 1, 1
1.438611937500000, 1, 0, 1, 1, 1
1.438617187500000, 1, 1, 1, 1, 1
1.438619312500000, 1, 0, 1, 1, 1
1.438624937500000, 1, 1, 1, 1, 1
1.438626687500000, 1, 0, 1, 1, 1
1.438632000000000, 1, 1, 1, 1, 1
1.438634125000000, 1, 0, 1, 1, 1
1.438639625000000, 1, 1, 1, 1, 1
1.438641500000000, 1, 0, 1, 1, 1
1.438646750000000, 1, 1, 1, 1, 1
1.438646937500000, 1, 0, 1, 1, 1
1.438647000000000, 1, 1, 1, 1, 1
1.438648875000000, 1, 0, 1, 1, 1
1.438654500000000, 1, 1, 1, 1, 1
1.438656250000000, 1, 0, 1, 1, 1
1.438661562500000, 1, 1, 1, 1, 1
1.438661625000000, 1, 0, 1, 1, 1
1.438661750000000, 1, 1, 1, 1, 1
1.438663625000000, 1, 0, 1, 1, 1
1.438669187500000, 1, 1, 1, 1, 1
1.438671000000000, 1, 0, 1, 1, 1
1.438676562500000, 1, 1, 1, 1, 1
1.438678437500000, 1, 0, 1, 1, 1
1.438683875000000, 1, 1, 1, 1, 1
1.438685812500000, 1, 0, 1, 1, 1
1.438691562500000, 1, 1, 1, 1, 1
1.438693187500000, 1, 0, 1, 1, 1
1.438698562500000, 1, 1, 1, 1, 1
1.438700562500000, 1, 0, 1, 1, 1
1.438706562500000, 1, 1, 1, 1, 1
1.438707937500000, 1, 0, 1, 1, 1
1.438713250000000, 1, 1, 1, 1, 1
1.438715375000000, 1, 0, 1, 1, 1
1.438721187500000, 1, 1, 1, 1, 1
1.438722750000000, 1, 0, 1, 1, 1
1.438728000000000, 1, 1, 1, 1, 1
1.438730125000000, 1, 0, 1, 1, 1
1.438735875000000, 1, 1, 1, 1, 1
1.438737500000000, 1, 0, 1, 1, 1
1.438742812500000, 1, 1, 1, 1, 1
1.438743000000000, 1, 0, 1, 1, 1
1.438743062500000, 1, 1, 1, 1, 1
1.438744875000000, 1, 0, 1, 1, 1
1.438750562500000, 1, 1, 1, 1, 1
1.438752312500000, 1, 0, 1, 1, 1
1.438758500000000, 1, 1, 1, 1, 1
1.438759687500000, 1, 0, 1, 1, 1
1.438765250000000, 1, 1, 1, 1, 1
1.438767062500000, 1, 0, 1, 1, 1
1.438773250000000, 1, 1, 1, 1, 1
1.438774437500000, 1, 0, 1, 1, 1
1.438779875000000, 1, 1, 1, 1, 1
1.438781812500000, 1, 0, 1, 1, 1
1.438787875000000, 1, 1, 1, 1, 1
1.438789187500000, 1, 0, 1, 1, 1
1.438794562500000, 1, 1, 1, 1, 1
1.438796625000000, 1, 0, 1, 1, 1
1.438802312500000, 1, 1, 1, 1, 1
1.438804000000000, 1, 0, 1, 1, 1
1.438809250000000, 1, 1, 1, 1, 1
1.438811375000000, 1, 0, 1, 1, 1
1.438817250000000, 1, 1, 1, 1, 1
1.438818750000000, 1, 0, 1, 1, 1
1.438824062500000, 1, 1, 1, 1, 1
1.438826125000000, 1, 0, 1, 1, 1
1.438831875000000, 1, 1, 1, 1, 1
1.438833562500000, 1, 0, 1, 1, 1
1.438838812500000, 1, 1, 1, 1, 1
1.438839000000000, 1, 0, 1, 1, 1
1.438839062500000, 1, 1, 1, 1, 1
1.438840937500000, 1, 0, 1, 1, 1
1.438846562500000, 1, 1, 1, 1, 1
1.438848312500000, 1, 0, 1, 1, 1
1.438854562500000, 1, 1, 1, 1, 1
1.438855687500000, 1, 0, 1, 1, 1
1.438861250000000, 1, 1, 1, 1, 1
1.438863062500000, 1, 0, 1, 1, 1
1.438869250000000, 1, 1, 1, 1, 1
1.438870500000000, 1, 0, 1, 1, 1
1.438875937500000, 1, 1, 1, 1, 1
1.438877875000000, 1, 0, 1, 1, 1
1.438883937500000, 1, 1, 1, 1, 1
1.438885250000000, 1, 0, 1, 1, 1
1.438890625000000, 1, 1, 1, 1, 1
1.438892625000000, 1, 0, 1, 1, 1
1.438898562500000, 1, 1, 1, 1, 1
1.438900000000000, 1, 0, 1, 1, 1
1.438905312500000, 1, 1, 1, 1, 1
1.438907375000000, 1, 0, 1, 1, 1
1.438913250000000, 1, 1, 1, 1, 1
1.438914812500000, 1, 0, 1, 1, 1
1.438920125000000, 1, 1, 1, 1, 1
1.438922187500000, 1, 0, 1, 1, 1
1.438927937500000, 1, 1, 1, 1, 1
1.438929562500000, 1, 0, 1, 1, 1
1.438934875000000, 1, 1, 1, 1, 1
1.438935000000000, 1, 0, 1, 1, 1
1.438935062500000, 1, 1, 1, 1, 1
1.438936937500000, 1, 0, 1, 1, 1
1.438943937500000, 1, 1, 1, 1, 1
1.438944312500000, 1, 0, 1, 1, 1
1.438950625000000, 1, 1, 1, 1, 1
1.438951750000000, 1, 0, 1, 1, 1
1.438957312500000, 1, 1, 1, 1, 1
1.438959125000000, 1, 0, 1, 1, 1
1.438965250000000, 1, 1, 1, 1, 1
1.438966500000000, 1, 0, 1, 1, 1
1.438971937500000, 1, 1, 1, 1, 1
1.438973875000000, 1, 0, 1, 1, 1
1.438979937500000, 1, 1, 1, 1, 1
1.438981250000000, 1, 0, 1, 1, 1
1.438986625000000, 1, 1, 1, 1, 1
1.438988687500000, 1, 0, 1, 1, 1
1.438994625000000, 1, 1, 1, 1, 1
1.438996062500000, 1, 0, 1, 1, 1
1.439002625000000, 1, 1, 1, 1, 1
1.439003437500000, 1, 0, 1, 1, 1
1.439009312500000, 1, 1, 1, 1, 1
1.439010812500000, 1, 0, 1, 1, 1
1.439017312500000, 1, 1, 1, 1, 1
1.439018187500000, 1, 0, 1, 1, 1
1.439023937500000, 1, 1, 1, 1, 1
1.439025562500000, 1, 0, 1, 1, 1
1.439031937500000, 1, 1, 1, 1, 1
1.439033000000000, 1, 0, 1, 1, 1
1.439038625000000, 1, 1, 1, 1, 1
1.439040375000000, 1, 0, 1, 1, 1
1.439046625000000, 1, 1, 1, 1, 1
1.439047750000000, 1, 0, 1, 1, 1
1.439053312500000, 1, 1, 1, 1, 1
1.439055125000000, 1, 0, 1, 1, 1
1.439061312500000, 1, 1, 1, 1, 1
1.439062500000000, 1, 0, 1, 1, 1
1.439076000000000, 1, 1, 1, 1, 1
1.439077312500000, 1, 0, 1, 1, 1
1.439082687500000, 1, 1, 1, 1, 1
1.439084687500000, 1, 0, 1, 1, 1
1.439098687500000, 1, 1, 1, 1, 1
1.439099437500000, 1, 0, 1, 1, 1
1.439106687500000, 1, 1, 1, 1, 1
1.439106812500000, 1, 0, 1, 1, 1
1.439120000000000, 1, 1, 1, 1, 1
1.439121625000000, 1, 0, 1, 1, 1
1.439172000000000, 1, 1, 1, 1, 1
1.439173312500000, 1, 0, 1, 1, 1
1.454285250000000, 1, 1, 1, 1, 1
1.454286500000000, 1, 0, 1, 1, 1
1.454314625000000, 1, 1, 1, 1, 1
1.454316062500000, 1, 0, 1, 1, 1
1.454322562500000, 1, 1, 1, 1, 1
1.454323437500000, 1, 0, 1, 1, 1
1.454329250000000, 1, 1, 1, 1, 1
1.454330812500000, 1, 0, 1, 1, 1
1.454343875000000, 1, 1, 1, 1, 1
1.454345562500000, 1, 0, 1, 1, 1
1.454351937500000, 1, 1, 1, 1, 1
1.454352937500000, 1, 0, 1, 1, 1
1.454358687500000, 1, 1, 1, 1, 1
1.454360375000000, 1, 0, 1, 1, 1
1.454366562500000, 1, 1, 1, 1, 1
1.454367750000000, 1, 0, 1, 1, 1
1.454373250000000, 1, 1, 1, 1, 1
1.454375125000000, 1, 0, 1, 1, 1
1.454381250000000, 1, 1, 1, 1, 1
1.454382500000000, 1, 0, 1, 1, 1
1.454387937500000, 1, 1, 1, 1, 1
1.454389875000000, 1, 0, 1, 1, 1
1.454395937500000, 1, 1, 1, 1, 1
1.454397312500000, 1, 0, 1, 1, 1
1.454402625000000, 1, 1, 1, 1, 1
1.454404687500000, 1, 0, 1, 1, 1
1.454410562500000, 1, 1, 1, 1, 1
1.454412062500000, 1, 0, 1, 1, 1
1.454417375000000, 1, 1, 1, 1, 1
1.454419437500000, 1, 0, 1, 1, 1
1.454425250000000, 1, 1, 1, 1, 1
1.454426812500000, 1, 0, 1, 1, 1
1.454432125000000, 1, 1, 1, 1, 1
1.454434187500000, 1, 0, 1, 1, 1
1.454439937500000, 1, 1, 1, 1, 1
1.454441625000000, 1, 0, 1, 1, 1
1.454446875000000, 1, 1, 1, 1, 1
1.454447000000000, 1, 0, 1, 1, 1
1.454447125000000, 1, 1, 1, 1, 1
1.454449000000000, 1, 0, 1, 1, 1
1.454454562500000, 1, 1, 1, 1, 1
1.454456375000000, 1, 0, 1, 1, 1
1.454462562500000, 1, 1, 1, 1, 1
1.454463750000000, 1, 0, 1, 1, 1
1.454469250000000, 1, 1, 1, 1, 1
1.454471125000000, 1, 0, 1, 1, 1
1.454477250000000, 1, 1, 1, 1, 1
1.454478562500000, 1, 0, 1, 1, 1
1.454483937500000, 1, 1, 1, 1, 1
1.454485937500000, 1, 0, 1, 1, 1
1.454491625000000, 1, 1, 1, 1, 1
1.454493312500000, 1, 0, 1, 1, 1
1.454498625000000, 1, 1, 1, 1, 1
1.454500687500000, 1, 0, 1, 1, 1
1.454506375000000, 1, 1, 1, 1, 1
1.454508062500000, 1, 0, 1, 1, 1
1.454513375000000, 1, 1, 1, 1, 1
1.454515500000000, 1, 0, 1, 1, 1
1.454520937500000, 1, 1, 1, 1, 1
1.454522875000000, 1, 0, 1, 1, 1
1.454528125000000, 1, 1, 1, 1, 1
1.454530250000000, 1, 0, 1, 1, 1
1.454535687500000, 1, 1, 1, 1, 1
1.454537625000000, 1, 0, 1, 1, 1
1.454542875000000, 1, 1, 1, 1, 1
1.454543062500000, 1, 0, 1, 1, 1
1.454543125000000, 1, 1, 1, 1, 1
1.454545000000000, 1, 0, 1, 1, 1
1.454550375000000, 1, 1, 1, 1, 1
1.454552375000000, 1, 0, 1, 1, 1
1.454557937500000, 1, 1, 1, 1, 1
1.454559812500000, 1, 0, 1, 1, 1
1.454565062500000, 1, 1, 1, 1, 1
1.454567187500000, 1, 0, 1, 1, 1
1.454572687500000, 1, 1, 1, 1, 1
1.454574562500000, 1, 0, 1, 1, 1
