Time [s],MOSI,MISO,SPI_CLK,SPI_SS,PKT_flag,RESET_n
3.586048375,1,0,1,0,0,1
3.586049333,1,0,0,0,0,1
3.586051333,1,0,0,1,0,1
3.586052667,1,1,0,1,0,1
3.587984083,1,1,0,0,0,1
3.587984125,1,0,0,0,0,1
3.587986250,1,0,1,0,0,1
3.587987208,1,0,0,0,0,1
3.587988167,0,0,1,0,0,1
3.587989125,0,0,0,0,0,1
3.587990042,0,0,1,0,0,1
3.587990083,1,0,1,0,0,1
3.587991000,1,0,0,0,0,1
3.587991958,1,1,1,0,0,1
3.587992917,1,1,0,0,0,1
3.587993833,1,1,1,0,0,1
3.587993875,0,0,1,0,0,1
3.587994792,0,0,0,0,0,1
3.587995750,0,0,1,0,0,1
3.587996708,0,0,0,0,0,1
3.587997667,0,1,1,0,0,1
3.587998583,0,1,0,0,0,1
3.587999542,0,0,1,0,0,1
3.588000500,0,0,0,0,0,1
3.588004292,1,0,1,0,0,1
3.588005250,1,0,0,0,0,1
3.588006167,1,0,1,0,0,1
3.588007125,1,0,0,0,0,1
3.588008083,1,0,1,0,0,1
3.588009042,1,0,0,0,0,1
3.588010000,1,1,1,0,0,1
3.588010917,1,1,0,0,0,1
3.588011875,1,0,1,0,0,1
3.588012833,1,0,0,0,0,1
3.588013792,1,0,1,0,0,1
3.588014708,1,0,0,0,0,1
3.588015667,1,1,1,0,0,1
3.588016625,1,1,0,0,0,1
3.588017583,1,0,1,0,0,1
3.588018542,1,0,0,0,0,1
3.588022500,1,0,1,0,0,1
3.588023458,1,0,0,0,0,1
3.588024375,1,0,1,0,0,1
3.588025333,1,0,0,0,0,1
3.588026292,1,0,1,0,0,1
3.588027250,1,0,0,0,0,1
3.588028208,1,1,1,0,0,1
3.588029125,1,1,0,0,0,1
3.588030083,1,1,1,0,0,1
3.588031042,1,1,0,0,0,1
3.588032000,1,1,1,0,0,1
3.588032917,1,1,0,0,0,1
3.588033875,1,0,1,0,0,1
3.588034833,1,0,0,0,0,1
3.588035792,1,0,1,0,0,1
3.588036750,1,0,0,0,0,1
3.588038708,1,0,0,1,0,1
3.588040000,1,1,0,1,0,1
3.589971625,1,0,0,0,0,1
3.589973792,1,0,1,0,0,1
3.589974750,1,0,0,0,0,1
3.589975708,0,0,1,0,0,1
3.589976625,0,0,0,0,0,1
3.589977583,1,0,1,0,0,1
3.589978542,1,0,0,0,0,1
3.589979500,1,1,1,0,0,1
3.589980458,1,1,0,0,0,1
3.589981375,0,0,1,0,0,1
3.589982333,0,0,0,0,0,1
3.589983292,0,0,1,0,0,1
3.589984250,0,0,0,0,0,1
3.589985167,0,1,1,0,0,1
3.589986125,0,1,0,0,0,1
3.589987083,0,0,1,0,0,1
3.589988042,0,0,0,0,0,1
3.589991833,1,0,1,0,0,1
3.589992750,1,0,0,0,0,1
3.589993708,1,0,1,0,0,1
3.589994667,1,0,0,0,0,1
3.589995625,1,0,1,0,0,1
3.589996583,1,0,0,0,0,1
3.589997500,1,1,1,0,0,1
3.589998458,1,1,0,0,0,1
3.589999417,1,0,1,0,0,1
3.590000375,1,0,0,0,0,1
3.590001292,1,0,1,0,0,1
3.590002250,1,0,0,0,0,1
3.590003208,1,1,1,0,0,1
3.590004167,1,1,0,0,0,1
3.590005125,1,0,1,0,0,1
3.590006042,1,0,0,0,0,1
3.590010042,1,0,1,0,0,1
3.590010958,1,0,0,0,0,1
3.590011917,1,0,1,0,0,1
3.590012875,1,0,0,0,0,1
3.590013833,1,0,1,0,0,1
3.590014792,1,0,0,0,0,1
3.590015708,1,1,1,0,0,1
3.590016667,1,1,0,0,0,1
3.590017625,1,1,1,0,0,1
3.590018583,1,1,0,0,0,1
3.590019500,1,1,1,0,0,1
3.590020458,1,1,0,0,0,1
3.590021417,1,0,1,0,0,1
3.590022375,1,0,0,0,0,1
3.590023333,1,0,1,0,0,1
3.590024250,1,0,0,0,0,1
3.590026250,1,0,0,1,0,1
3.590027583,1,1,0,1,0,1
3.591959208,1,0,0,0,0,1
3.591961375,1,0,1,0,0,1
3.591962333,1,0,0,0,0,1
3.591963250,1,0,1,0,0,1
3.591963292,0,0,1,0,0,1
3.591964208,0,0,0,0,0,1
3.591965167,1,0,1,0,0,1
3.591966125,1,0,0,0,0,1
3.591967083,1,1,1,0,0,1
3.591968000,1,1,0,0,0,1
3.591968958,0,0,1,0,0,1
3.591969917,0,0,0,0,0,1
3.591970875,0,0,1,0,0,1
3.591971792,0,0,0,0,0,1
3.591972750,0,1,1,0,0,1
3.591973708,0,1,0,0,0,1
3.591974667,0,0,1,0,0,1
3.591975625,0,0,0,0,0,1
3.591979417,1,0,1,0,0,1
3.591980333,1,0,0,0,0,1
3.591981292,1,0,1,0,0,1
3.591982250,1,0,0,0,0,1
3.591983208,1,0,1,0,0,1
3.591984125,1,0,0,0,0,1
3.591985083,1,1,1,0,0,1
3.591986042,1,1,0,0,0,1
3.591987000,1,0,1,0,0,1
3.591987958,1,0,0,0,0,1
3.591988875,1,0,1,0,0,1
3.591989833,1,0,0,0,0,1
3.591990792,1,1,1,0,0,1
3.591991750,1,1,0,0,0,1
3.591992667,1,1,1,0,0,1
3.591992708,1,0,1,0,0,1
3.591993625,1,0,0,0,0,1
3.591997625,1,0,1,0,0,1
3.591998542,1,0,0,0,0,1
3.591999500,1,0,1,0,0,1
3.592000458,1,0,0,0,0,1
3.592001417,1,0,1,0,0,1
3.592002333,1,0,0,0,0,1
3.592003292,1,1,1,0,0,1
3.592004250,1,1,0,0,0,1
3.592005208,1,1,1,0,0,1
3.592006125,1,1,0,0,0,1
3.592007083,1,1,1,0,0,1
3.592008042,1,1,0,0,0,1
3.592009000,1,0,1,0,0,1
3.592009958,1,0,0,0,0,1
3.592010875,1,0,1,0,0,1
3.592011833,1,0,0,0,0,1
3.592013833,1,0,0,1,0,1
3.592015167,1,1,0,1,0,1
3.593946708,1,0,0,0,0,1
3.593948875,1,0,1,0,0,1
3.593949792,1,0,0,0,0,1
3.593950750,0,0,1,0,0,1
3.593951708,0,0,0,0,0,1
3.593952667,1,0,1,0,0,1
3.593953625,1,0,0,0,0,1
3.593954542,1,1,1,0,0,1
3.593955500,1,1,0,0,0,1
3.593956458,0,0,1,0,0,1
3.593957417,0,0,0,0,0,1
3.593958333,0,0,1,0,0,1
3.593959292,0,0,0,0,0,1
3.593960250,0,1,1,0,0,1
3.593961208,0,1,0,0,0,1
3.593962125,0,1,1,0,0,1
3.593962167,0,0,1,0,0,1
3.593963083,0,0,0,0,0,1
3.593966875,0,0,1,0,0,1
3.593966917,1,0,1,0,0,1
3.593967833,1,0,0,0,0,1
3.593968792,1,0,1,0,0,1
3.593969750,1,0,0,0,0,1
3.593970667,1,0,1,0,0,1
3.593971625,1,0,0,0,0,1
3.593972583,1,1,1,0,0,1
3.593973542,1,1,0,0,0,1
3.593974458,1,1,1,0,0,1
3.593974500,1,0,1,0,0,1
3.593975417,1,0,0,0,0,1
3.593976375,1,0,1,0,0,1
3.593977333,1,0,0,0,0,1
3.593978292,1,1,1,0,0,1
3.593979208,1,1,0,0,0,1
3.593980167,1,0,1,0,0,1
3.593981125,1,0,0,0,0,1
3.593985083,1,0,1,0,0,1
3.593986042,1,0,0,0,0,1
3.593987000,1,0,1,0,0,1
3.593987958,1,0,0,0,0,1
3.593988875,1,0,1,0,0,1
3.593989833,1,0,0,0,0,1
3.593990792,1,1,1,0,0,1
3.593991750,1,1,0,0,0,1
3.593992667,1,1,1,0,0,1
3.593993625,1,1,0,0,0,1
3.593994583,1,1,1,0,0,1
3.593995542,1,1,0,0,0,1
3.593996500,1,0,1,0,0,1
3.593997417,1,0,0,0,0,1
3.593998375,1,0,1,0,0,1
3.593999333,1,0,0,0,0,1
3.594001333,1,0,0,1,0,1
3.594002583,1,1,0,1,0,1
3.595934208,1,0,0,0,0,1
3.595936333,1,0,1,0,0,1
3.595937292,1,0,0,0,0,1
3.595938250,0,0,1,0,0,1
3.595939208,0,0,0,0,0,1
3.595940167,1,0,1,0,0,1
3.595941083,1,0,0,0,0,1
3.595942042,1,1,1,0,0,1
3.595943000,1,1,0,0,0,1
3.595943958,0,0,1,0,0,1
3.595944875,0,0,0,0,0,1
3.595945833,0,0,1,0,0,1
3.595946792,0,0,0,0,0,1
3.595947750,0,1,1,0,0,1
3.595948667,0,1,0,0,0,1
3.595949625,0,0,1,0,0,1
3.595950583,0,0,0,0,0,1
3.595954375,1,0,1,0,0,1
3.595955333,1,0,0,0,0,1
3.595956292,1,0,1,0,0,1
3.595957208,1,0,0,0,0,1
3.595958167,1,0,1,0,0,1
3.595959125,1,0,0,0,0,1
3.595960083,1,1,1,0,0,1
3.595961000,1,1,0,0,0,1
3.595961958,1,0,1,0,0,1
3.595962917,1,0,0,0,0,1
3.595963875,1,0,1,0,0,1
3.595964833,1,0,0,0,0,1
3.595965750,1,1,1,0,0,1
3.595966708,1,1,0,0,0,1
3.595967667,1,0,1,0,0,1
3.595968625,1,0,0,0,0,1
3.595972583,1,0,1,0,0,1
3.595973542,1,0,0,0,0,1
3.595974500,1,0,1,0,0,1
3.595975417,1,0,0,0,0,1
3.595976375,1,0,1,0,0,1
3.595977333,1,0,0,0,0,1
3.595978292,1,1,1,0,0,1
3.595979208,1,1,0,0,0,1
3.595980167,1,1,1,0,0,1
3.595981125,1,1,0,0,0,1
3.595982083,1,1,1,0,0,1
3.595983042,1,1,0,0,0,1
3.595983958,1,0,1,0,0,1
3.595984917,1,0,0,0,0,1
3.595985875,1,0,1,0,0,1
3.595986833,1,0,0,0,0,1
3.595988833,1,0,0,1,0,1
3.595990083,1,1,0,1,0,1
3.597921667,1,0,0,0,0,1
3.597923833,1,0,1,0,0,1
3.597924750,1,0,0,0,0,1
3.597925708,0,0,1,0,0,1
3.597926667,0,0,0,0,0,1
3.597927625,1,0,1,0,0,1
3.597928542,1,0,0,0,0,1
3.597929500,1,1,1,0,0,1
3.597930458,1,1,0,0,0,1
3.597931417,0,0,1,0,0,1
3.597932333,0,0,0,0,0,1
3.597933292,0,0,1,0,0,1
3.597934250,0,0,0,0,0,1
3.597935208,0,1,1,0,0,1
3.597936167,0,1,0,0,0,1
3.597937083,0,0,1,0,0,1
3.597938042,0,0,0,0,0,1
3.597941833,1,0,1,0,0,1
3.597942792,1,0,0,0,0,1
3.597943750,1,0,1,0,0,1
3.597944708,1,0,0,0,0,1
3.597945625,1,0,1,0,0,1
3.597946583,1,0,0,0,0,1
3.597947542,1,1,1,0,0,1
3.597948500,1,1,0,0,0,1
3.597949417,1,0,1,0,0,1
3.597950375,1,0,0,0,0,1
3.597951333,1,0,1,0,0,1
3.597952292,1,0,0,0,0,1
3.597953208,1,0,1,0,0,1
3.597953250,1,1,1,0,0,1
3.597954167,1,1,0,0,0,1
3.597955125,1,0,1,0,0,1
3.597956083,1,0,0,0,0,1
3.597960042,1,0,1,0,0,1
3.597961000,1,0,0,0,0,1
3.597961958,1,0,1,0,0,1
3.597962917,1,0,0,0,0,1
3.597963833,1,0,1,0,0,1
3.597964792,1,0,0,0,0,1
3.597965750,1,1,1,0,0,1
3.597966708,1,1,0,0,0,1
3.597967625,1,1,1,0,0,1
3.597968583,1,1,0,0,0,1
3.597969542,1,1,1,0,0,1
3.597970500,1,1,0,0,0,1
3.597971417,1,1,1,0,0,1
3.597971458,1,0,1,0,0,1
3.597972375,1,0,0,0,0,1
3.597973333,1,0,1,0,0,1
3.597974292,1,0,0,0,0,1
3.597976292,1,0,0,1,0,1
3.597977583,1,1,0,1,0,1
3.599909417,1,1,0,0,0,1
3.599909458,1,0,0,0,0,1
3.599911583,1,0,1,0,0,1
3.599912542,1,0,0,0,0,1
3.599913500,0,0,1,0,0,1
3.599914458,0,0,0,0,0,1
3.599915375,0,0,1,0,0,1
3.599915417,1,0,1,0,0,1
3.599916333,1,0,0,0,0,1
3.599917292,1,1,1,0,0,1
3.599918250,1,1,0,0,0,1
3.599919167,1,1,1,0,0,1
3.599919208,0,0,1,0,0,1
3.599920125,0,0,0,0,0,1
3.599921083,0,0,1,0,0,1
3.599922042,0,0,0,0,0,1
3.599923000,0,1,1,0,0,1
3.599923917,0,1,0,0,0,1
3.599924875,0,0,1,0,0,1
3.599925833,0,0,0,0,0,1
3.599929625,1,0,1,0,0,1
3.599930583,1,0,0,0,0,1
3.599931542,1,0,1,0,0,1
3.599932458,1,0,0,0,0,1
3.599933417,1,0,1,0,0,1
3.599934375,1,0,0,0,0,1
3.599935333,1,1,1,0,0,1
3.599936250,1,1,0,0,0,1
3.599937208,1,0,1,0,0,1
3.599938167,1,0,0,0,0,1
3.599939125,1,0,1,0,0,1
3.599940042,1,0,0,0,0,1
3.599941000,1,1,1,0,0,1
3.599941958,1,1,0,0,0,1
3.599942917,1,0,1,0,0,1
3.599943875,1,0,0,0,0,1
3.599947833,1,0,1,0,0,1
3.599948792,1,0,0,0,0,1
3.599949708,1,0,1,0,0,1
3.599950667,1,0,0,0,0,1
3.599951625,1,0,1,0,0,1
3.599952583,1,0,0,0,0,1
3.599953542,1,1,1,0,0,1
3.599954458,1,1,0,0,0,1
3.599955417,1,1,1,0,0,1
3.599956375,1,1,0,0,0,1
3.599957333,1,1,1,0,0,1
3.599958250,1,1,0,0,0,1
3.599959208,1,0,1,0,0,1
3.599960167,1,0,0,0,0,1
3.599961125,1,0,1,0,0,1
3.599962083,1,0,0,0,0,1
3.599964042,1,0,0,1,0,1
3.599965333,1,1,0,1,0,1
3.599970458,1,1,0,0,0,1
3.599970500,1,0,0,0,0,1
3.599972625,1,0,1,0,0,1
3.599973583,1,0,0,0,0,1
3.599974542,0,0,1,0,0,1
3.599975500,0,0,0,0,0,1
3.599976417,0,0,1,0,0,1
3.599977375,0,0,0,0,0,1
3.599978333,0,1,1,0,0,1
3.599979292,0,1,0,0,0,1
3.599980208,0,0,1,0,0,1
