Time [s],MOSI,MISO,SCK,NRF_CS,NRF_CE,RESET_n,Channel 6,Channel 7
2.201841375,1,0,1,0,1,1,1,1
2.201841458,1,0,0,0,1,1,1,1
2.201841583,1,0,1,0,1,1,1,1
2.201841708,1,0,0,0,1,1,1,1
2.201841792,1,0,1,0,1,1,1,1
2.201841917,0,0,0,0,1,1,1,1
2.201842042,0,0,1,0,1,1,1,1
2.201842125,0,0,0,0,1,1,1,1
2.201842250,0,0,1,0,1,1,1,1
2.201842375,0,0,0,0,1,1,1,1
2.201842458,0,0,1,0,1,1,1,1
2.201842583,0,0,0,0,1,1,1,1
2.201842708,0,0,1,0,1,1,1,1
2.201842792,0,0,0,0,1,1,1,1
2.201843708,0,0,0,1,1,1,1,1
2.201844667,0,0,0,0,1,1,1,1
2.201845250,0,0,1,0,1,1,1,1
2.201845375,0,0,0,0,1,1,1,1
2.201845458,0,0,1,0,1,1,1,1
2.201845583,1,0,0,0,1,1,1,1
2.201845708,1,0,1,0,1,1,1,1
2.201845792,0,0,0,0,1,1,1,1
2.201845917,0,0,1,0,1,1,1,1
2.201846042,0,1,0,0,1,1,1,1
2.201846125,0,1,1,0,1,1,1,1
2.201846250,0,1,0,0,1,1,1,1
2.201846375,0,1,1,0,1,1,1,1
2.201846458,0,1,0,0,1,1,1,1
2.201846583,0,1,1,0,1,1,1,1
2.201846708,0,0,0,0,1,1,1,1
2.201846792,0,0,1,0,1,1,1,1
2.201846917,0,0,0,0,1,1,1,1
2.201847542,0,0,1,0,1,1,1,1
2.201847625,0,0,0,0,1,1,1,1
2.201847750,0,0,1,0,1,1,1,1
2.201847875,0,0,0,0,1,1,1,1
2.201847958,0,0,1,0,1,1,1,1
2.201848083,0,0,0,0,1,1,1,1
2.201848208,0,0,1,0,1,1,1,1
2.201848292,0,0,0,0,1,1,1,1
2.201848417,0,0,1,0,1,1,1,1
2.201848542,0,0,0,0,1,1,1,1
2.201848625,0,0,1,0,1,1,1,1
2.201848750,0,0,0,0,1,1,1,1
2.201848875,0,0,1,0,1,1,1,1
2.201848958,0,0,0,0,1,1,1,1
2.201849083,0,0,1,0,1,1,1,1
2.201849208,0,0,0,0,1,1,1,1
2.201850083,0,0,0,1,1,1,1,1
2.201851333,0,0,0,0,1,1,1,1
2.201851917,0,0,1,0,1,1,1,1
2.201852042,0,0,0,0,1,1,1,1
2.201852125,0,0,1,0,1,1,1,1
2.201852250,1,0,0,0,1,1,1,1
2.201852375,1,0,1,0,1,1,1,1
2.201852458,0,0,0,0,1,1,1,1
2.201852583,0,0,1,0,1,1,1,1
2.201852708,0,1,0,0,1,1,1,1
2.201852792,0,1,1,0,1,1,1,1
2.201852917,1,1,0,0,1,1,1,1
2.201853042,1,1,1,0,1,1,1,1
2.201853125,1,1,0,0,1,1,1,1
2.201853250,1,1,1,0,1,1,1,1
2.201853375,1,0,0,0,1,1,1,1
2.201853458,1,0,1,0,1,1,1,1
2.201853583,0,0,0,0,1,1,1,1
2.201854208,0,0,1,0,1,1,1,1
2.201854292,0,0,0,0,1,1,1,1
2.201854333,1,0,0,0,1,1,1,1
2.201854417,1,0,1,0,1,1,1,1
2.201854542,1,0,0,0,1,1,1,1
2.201854625,1,0,1,0,1,1,1,1
2.201854750,1,0,0,0,1,1,1,1
2.201854875,1,0,1,0,1,1,1,1
2.201854958,0,0,0,0,1,1,1,1
