Time[s], SI, SO, SCLK, CSn, GDO2
4.926170625000000, 0, 1, 0, 0, 0
4.926171375000000, 0, 1, 1, 0, 0
4.926171875000000, 0, 1, 0, 0, 0
4.926172375000000, 1, 1, 0, 0, 0
4.926172625000000, 1, 1, 1, 0, 0
4.926172999999999, 1, 1, 0, 0, 0
4.926173125000000, 1, 0, 0, 0, 0
4.926174375000000, 1, 0, 1, 0, 0
4.926174749999999, 1, 1, 0, 0, 0
4.926175375000000, 0, 1, 0, 0, 0
4.926175499999999, 0, 1, 1, 0, 0
4.926175875000000, 0, 1, 0, 0, 0
4.926176000000000, 0, 0, 0, 0, 0
4.926176500000000, 1, 0, 0, 0, 0
4.926176750000000, 1, 0, 1, 0, 0
4.926177000000000, 1, 0, 0, 0, 0
4.926177750000000, 1, 0, 1, 0, 0
4.926178250000000, 1, 1, 0, 0, 0
4.926179125000000, 1, 1, 1, 0, 0
4.926179500000000, 1, 1, 0, 0, 0
4.926180250000000, 1, 1, 1, 0, 0
4.926180625000000, 1, 1, 0, 0, 0
4.926181500000000, 1, 1, 1, 0, 0
4.926181875000000, 1, 1, 0, 0, 0
4.926182499999999, 0, 1, 0, 0, 0
4.926182625000000, 0, 1, 1, 0, 0
4.926183125000000, 0, 0, 0, 0, 0
4.926184125000000, 1, 0, 0, 0, 0
4.926184375000000, 1, 0, 1, 0, 0
4.926184750000000, 1, 1, 0, 0, 0
4.926185625000000, 1, 1, 1, 0, 0
4.926186000000000, 1, 0, 0, 0, 0
4.926186749999999, 1, 0, 1, 0, 0
4.926187124999999, 1, 0, 0, 0, 0
4.926187750000000, 0, 0, 0, 0, 0
4.926187875000000, 0, 0, 1, 0, 0
4.926188250000000, 0, 1, 0, 0, 0
4.926188874999999, 1, 1, 0, 0, 0
4.926189125000000, 1, 1, 1, 0, 0
4.926189500000000, 1, 1, 0, 0, 0
4.926190249999999, 1, 1, 1, 0, 0
4.926190624999999, 1, 1, 0, 0, 0
4.926191500000000, 1, 1, 1, 0, 0
4.926191875000000, 1, 1, 0, 0, 0
4.926192500000000, 0, 1, 0, 0, 0
4.926192625000000, 0, 1, 1, 0, 0
4.926193125000000, 0, 0, 0, 0, 0
4.926194124999999, 1, 0, 0, 0, 0
4.926194375000000, 1, 0, 1, 0, 0
4.926194750000000, 1, 1, 0, 0, 0
4.926195500000000, 0, 1, 0, 0, 0
4.926195625000000, 0, 1, 1, 0, 0
4.926196000000000, 0, 0, 0, 0, 0
4.926196500000000, 1, 0, 0, 0, 0
4.926196750000000, 1, 0, 1, 0, 0
4.926197125000000, 1, 0, 0, 0, 0
4.926197875000000, 1, 0, 1, 0, 0
4.926198250000000, 1, 1, 0, 0, 0
4.926199125000000, 1, 1, 1, 0, 0
4.926199500000000, 1, 1, 0, 0, 0
4.926200250000000, 1, 1, 1, 0, 0
4.926200625000000, 1, 1, 0, 0, 0
4.926201499999999, 1, 1, 1, 0, 0
4.926201874999999, 1, 1, 0, 0, 0
4.926202500000000, 0, 1, 0, 0, 0
4.926202625000000, 0, 1, 1, 0, 0
4.926203125000000, 0, 0, 0, 0, 0
4.926204500000000, 0, 0, 1, 0, 0
4.926204875000000, 0, 1, 0, 0, 0
4.926205625000000, 0, 1, 1, 0, 0
4.926206125000000, 0, 0, 0, 0, 0
4.926206875000000, 0, 0, 1, 0, 0
4.926207250000000, 0, 0, 0, 0, 0
4.926208125000000, 0, 0, 1, 0, 0
4.926208500000000, 0, 1, 0, 0, 0
4.926209249999999, 0, 1, 1, 0, 0
4.926209624999999, 0, 1, 0, 0, 0
4.926210250000000, 1, 1, 0, 0, 0
4.926210500000000, 1, 1, 1, 0, 0
4.926210875000000, 1, 1, 0, 0, 0
4.926211625000000, 1, 1, 1, 0, 0
4.926212125000000, 1, 1, 0, 0, 0
4.926212749999999, 0, 1, 0, 0, 0
4.926212875000000, 0, 1, 1, 0, 0
4.926213250000000, 0, 0, 0, 0, 0
4.926214750000000, 0, 0, 1, 0, 0
4.926215125000000, 0, 1, 0, 0, 0
4.926215875000000, 0, 1, 1, 0, 0
4.926216375000000, 0, 0, 0, 0, 0
4.926217125000000, 0, 0, 1, 0, 0
4.926217500000000, 0, 0, 0, 0, 0
4.926218125000000, 1, 0, 0, 0, 0
4.926218374999999, 1, 0, 1, 0, 0
4.926218749999999, 1, 1, 0, 0, 0
4.926219500000000, 1, 1, 1, 0, 0
4.926219875000000, 1, 1, 0, 0, 0
4.926220750000000, 1, 1, 1, 0, 0
4.926221125000000, 1, 1, 0, 0, 0
4.926221750000000, 0, 1, 0, 0, 0
4.926221875000000, 0, 1, 1, 0, 0
4.926222375000000, 0, 1, 0, 0, 0
4.926222875000000, 1, 1, 0, 0, 0
4.926223125000000, 1, 1, 1, 0, 0
4.926223500000000, 1, 0, 0, 0, 0
4.926225000000000, 1, 0, 1, 0, 0
4.926225375000000, 1, 1, 0, 0, 0
4.926226000000000, 0, 1, 0, 0, 0
4.926226124999999, 0, 1, 1, 0, 0
4.926226625000000, 0, 0, 0, 0, 0
4.926227125000000, 1, 0, 0, 0, 0
4.926227375000000, 1, 0, 1, 0, 0
4.926227750000000, 1, 0, 0, 0, 0
4.926228624999999, 1, 0, 1, 0, 0
4.926229000000000, 1, 1, 0, 0, 0
4.926229625000000, 0, 1, 0, 0, 0
4.926229750000000, 0, 1, 1, 0, 0
4.926230125000000, 0, 1, 0, 0, 0
4.926230750000000, 1, 1, 0, 0, 0
4.926231000000000, 1, 1, 1, 0, 0
4.926231375000000, 1, 1, 0, 0, 0
4.926232000000000, 0, 1, 0, 0, 0
4.926232124999999, 0, 1, 1, 0, 0
4.926232625000000, 0, 1, 0, 0, 0
4.926233375000000, 0, 1, 1, 0, 0
4.926233750000000, 0, 0, 0, 0, 0
4.926235250000000, 0, 0, 1, 0, 0
4.926235624999999, 0, 1, 0, 0, 0
4.926236374999999, 0, 1, 1, 0, 0
4.926236875000000, 0, 0, 0, 0, 0
4.926237625000000, 0, 0, 1, 0, 0
4.926238000000000, 0, 1, 0, 0, 0
4.926238625000000, 1, 1, 0, 0, 0
4.926238875000000, 1, 1, 1, 0, 0
4.926239250000000, 1, 1, 0, 0, 0
4.926239874999999, 0, 1, 0, 0, 0
4.926240000000000, 0, 1, 1, 0, 0
4.926240375000000, 0, 1, 0, 0, 0
4.926241000000000, 1, 1, 0, 0, 0
4.926241249999999, 1, 1, 1, 0, 0
4.926241624999999, 1, 1, 0, 0, 0
4.926242375000000, 1, 1, 1, 0, 0
4.926242875000000, 1, 1, 0, 0, 0
4.926243625000000, 1, 1, 1, 0, 0
4.926244000000000, 1, 0, 0, 0, 0
4.926244500000000, 1, 0, 0, 1, 0
4.926245000000000, 1, 1, 0, 1, 0
4.927582999999999, 1, 1, 0, 1, 1
4.930644500000000, 1, 1, 0, 1, 0
4.932689000000000, 1, 0, 0, 0, 0
4.932689625000000, 0, 0, 0, 0, 0
4.932689750000000, 0, 0, 1, 0, 0
4.932690125000000, 0, 0, 0, 0, 0
4.932690375000000, 0, 0, 1, 0, 0
4.932690625000000, 0, 0, 0, 0, 0
4.932690750000000, 1, 0, 0, 0, 0
4.932690875000000, 1, 0, 1, 0, 0
4.932691375000000, 1, 0, 0, 0, 0
4.932691624999999, 1, 0, 1, 0, 0
4.932691999999999, 1, 1, 0, 0, 0
4.932692125000000, 0, 1, 0, 0, 0
4.932692250000000, 0, 1, 1, 0, 0
4.932692625000000, 0, 1, 0, 0, 0
4.932692750000000, 1, 1, 0, 0, 0
4.932692875000000, 1, 1, 1, 0, 0
4.932693250000000, 1, 1, 0, 0, 0
4.932693500000000, 1, 1, 1, 0, 0
4.932694000000000, 1, 1, 0, 0, 0
4.932694124999999, 0, 1, 0, 0, 0
4.932694250000000, 0, 1, 1, 0, 0
4.932694625000000, 0, 0, 0, 0, 0
4.932695125000000, 0, 0, 1, 0, 0
4.932695499999999, 0, 0, 0, 0, 0
4.932695750000000, 0, 0, 1, 0, 0
4.932696125000000, 0, 0, 0, 0, 0
4.932696249999999, 1, 0, 0, 0, 0
4.932696375000000, 1, 0, 1, 0, 0
4.932696750000000, 1, 0, 0, 0, 0
4.932697000000000, 1, 0, 1, 0, 0
4.932697375000000, 1, 1, 0, 0, 0
4.932697624999999, 1, 1, 1, 0, 0
4.932697999999999, 1, 1, 0, 0, 0
4.932698250000000, 1, 1, 1, 0, 0
4.932698750000000, 1, 1, 0, 0, 0
4.932698875000000, 0, 1, 0, 0, 0
4.932699000000000, 0, 1, 1, 0, 0
4.932699374999999, 0, 1, 0, 0, 0
4.932699500000000, 1, 1, 0, 0, 0
4.932699625000000, 1, 1, 1, 0, 0
4.932700000000000, 1, 0, 0, 0, 0
4.932700500000000, 1, 0, 0, 1, 0
4.932700875000000, 1, 1, 0, 1, 0
4.932701874999999, 1, 0, 0, 0, 0
4.932702500000000, 0, 0, 0, 0, 0
4.932702625000000, 0, 0, 1, 0, 0
4.932703125000000, 0, 0, 0, 0, 0
4.932703500000000, 0, 0, 1, 0, 0
4.932703875000000, 0, 0, 0, 0, 0
